"sim_id","year","variable","sex","measure","TB_HIV_coinfection","value","in_confidence_interval","upper_rate","lower_rate"
66903,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",612.819418539126,1,805.5083446,481.044455
66919,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",780.714667095941,1,1247.249394,685.0864046
66919,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",639.697147450227,1,805.5083446,481.044455
66948,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",705.225075634182,1,1247.249394,685.0864046
66948,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",585.457097789914,1,805.5083446,481.044455
67229,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",688.434167203772,1,1247.249394,685.0864046
67229,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",642.064317964861,1,805.5083446,481.044455
67345,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",900.889291925558,1,1247.249394,685.0864046
67345,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",760.656547353682,1,805.5083446,481.044455
67445,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",734.41560911921,1,1247.249394,685.0864046
67445,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",614.630522905258,1,805.5083446,481.044455
67523,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",694.298661058197,1,1247.249394,685.0864046
67523,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",609.636823726881,1,805.5083446,481.044455
67784,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",867.902519536046,1,1247.249394,685.0864046
67784,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",674.346228421144,1,805.5083446,481.044455
6800,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",784.202129794097,1,1247.249394,685.0864046
6800,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",644.571038447144,1,805.5083446,481.044455
67842,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",852.220394442691,1,1247.249394,685.0864046
67842,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",665.44087212423,1,805.5083446,481.044455
67921,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",797.978634055696,1,1247.249394,685.0864046
67921,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",664.124975080025,1,805.5083446,481.044455
68100,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",787.069291841382,1,1247.249394,685.0864046
68100,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",608.325647450002,1,805.5083446,481.044455
698,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",746.597294038353,1,1247.249394,685.0864046
698,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",596.772099861723,1,805.5083446,481.044455
68348,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",700.980701789712,1,1247.249394,685.0864046
68348,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",581.385841932451,1,805.5083446,481.044455
68492,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",720.429551223188,1,1247.249394,685.0864046
68492,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",602.254985694879,1,805.5083446,481.044455
68551,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",693.090200463753,1,1247.249394,685.0864046
68551,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",578.475267197068,1,805.5083446,481.044455
6879,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",805.898433091806,1,1247.249394,685.0864046
6879,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",613.760864983994,1,805.5083446,481.044455
68631,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",796.715848561117,1,1247.249394,685.0864046
68631,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",683.207849575576,1,805.5083446,481.044455
68749,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",848.815346175136,1,1247.249394,685.0864046
68749,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",704.599370563452,1,805.5083446,481.044455
6893,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",699.641572246603,1,1247.249394,685.0864046
6893,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",596.37335635253,1,805.5083446,481.044455
68893,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",697.411619918259,1,1247.249394,685.0864046
68893,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",588.163045703095,1,805.5083446,481.044455
68932,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",758.075414430296,1,1247.249394,685.0864046
68932,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",632.79921230563,1,805.5083446,481.044455
69005,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",851.631883340503,1,1247.249394,685.0864046
69005,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",646.156394020412,1,805.5083446,481.044455
69055,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",751.421233047104,1,1247.249394,685.0864046
69055,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",605.109479120624,1,805.5083446,481.044455
69352,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",712.43369020531,1,1247.249394,685.0864046
69352,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",602.922575937846,1,805.5083446,481.044455
69583,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",752.354739077147,1,1247.249394,685.0864046
69583,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",608.320150276657,1,805.5083446,481.044455
69663,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",729.060112489729,1,1247.249394,685.0864046
69663,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",588.259777076418,1,805.5083446,481.044455
69668,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",730.337989040759,1,1247.249394,685.0864046
69668,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",598.908759187016,1,805.5083446,481.044455
69699,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",876.556739428552,1,1247.249394,685.0864046
69699,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",686.40265032369,1,805.5083446,481.044455
69700,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",867.543723046232,1,1247.249394,685.0864046
69700,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",678.805183769325,1,805.5083446,481.044455
69724,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",788.038500636235,1,1247.249394,685.0864046
69724,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",679.818876360895,1,805.5083446,481.044455
69742,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",800.751116616386,1,1247.249394,685.0864046
69742,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",636.005571392503,1,805.5083446,481.044455
69745,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",740.592549782285,1,1247.249394,685.0864046
69745,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",630.308675638208,1,805.5083446,481.044455
69793,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",737.301776938339,1,1247.249394,685.0864046
69793,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",635.832826316705,1,805.5083446,481.044455
69866,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",729.823787956665,1,1247.249394,685.0864046
69866,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",598.638428427613,1,805.5083446,481.044455
69885,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",689.952299701073,1,1247.249394,685.0864046
69885,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",601.464316602625,1,805.5083446,481.044455
69923,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",842.928585016716,1,1247.249394,685.0864046
69923,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",653.857351977166,1,805.5083446,481.044455
69928,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",789.681287665815,1,1247.249394,685.0864046
69928,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",624.325847624599,1,805.5083446,481.044455
69944,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",794.673787421939,1,1247.249394,685.0864046
69944,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",649.353595719892,1,805.5083446,481.044455
7013,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",728.730263255728,1,1247.249394,685.0864046
7013,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",656.312326632052,1,805.5083446,481.044455
70327,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",745.466054379181,1,1247.249394,685.0864046
70327,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",620.221632689881,1,805.5083446,481.044455
70423,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",746.11675575761,1,1247.249394,685.0864046
70423,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",606.07456011082,1,805.5083446,481.044455
70425,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",705.75189538115,1,1247.249394,685.0864046
70425,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",640.05273636763,1,805.5083446,481.044455
70430,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",730.042949522787,1,1247.249394,685.0864046
70430,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",640.694017898219,1,805.5083446,481.044455
70451,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",843.812886787776,1,1247.249394,685.0864046
70451,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",663.772134944388,1,805.5083446,481.044455
70538,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",813.499439418327,1,1247.249394,685.0864046
70538,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",649.70869697598,1,805.5083446,481.044455
70572,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",796.906407621489,1,1247.249394,685.0864046
70572,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",646.093164364453,1,805.5083446,481.044455
70590,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",693.676169523035,1,1247.249394,685.0864046
70590,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",609.324671062734,1,805.5083446,481.044455
7065,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",754.690726173654,1,1247.249394,685.0864046
7065,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",629.45923784375,1,805.5083446,481.044455
7073,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",733.339290713667,1,1247.249394,685.0864046
7073,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",653.198083518988,1,805.5083446,481.044455
70768,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",863.383086271196,1,1247.249394,685.0864046
70768,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",734.668549367088,1,805.5083446,481.044455
70846,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",842.616604976184,1,1247.249394,685.0864046
70846,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",677.790669443414,1,805.5083446,481.044455
70848,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",692.272009590099,1,1247.249394,685.0864046
70848,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",598.602195363402,1,805.5083446,481.044455
70872,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",775.625573458423,1,1247.249394,685.0864046
70872,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",629.995059332114,1,805.5083446,481.044455
70969,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",731.274582637209,1,1247.249394,685.0864046
70969,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",639.708506162793,1,805.5083446,481.044455
70983,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",769.694343336055,1,1247.249394,685.0864046
70983,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",635.505535912586,1,805.5083446,481.044455
7105,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",731.614194027279,1,1247.249394,685.0864046
7105,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",606.029399798698,1,805.5083446,481.044455
7114,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",732.230528007406,1,1247.249394,685.0864046
7114,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",608.29525233178,1,805.5083446,481.044455
71079,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",709.623110790344,1,1247.249394,685.0864046
71079,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",614.834029094488,1,805.5083446,481.044455
71133,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",789.153532422098,1,1247.249394,685.0864046
71133,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",630.145799276042,1,805.5083446,481.044455
71336,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",749.933772997185,1,1247.249394,685.0864046
71336,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",601.065333573164,1,805.5083446,481.044455
71418,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",754.447534971047,1,1247.249394,685.0864046
71418,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",641.191749613152,1,805.5083446,481.044455
7143,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",716.682819248191,1,1247.249394,685.0864046
7143,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",620.087800385581,1,805.5083446,481.044455
7153,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",771.256072209296,1,1247.249394,685.0864046
7153,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",625.121072608615,1,805.5083446,481.044455
71486,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",789.892741039343,1,1247.249394,685.0864046
71486,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",681.744303112743,1,805.5083446,481.044455
71662,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",698.128839470016,1,1247.249394,685.0864046
71662,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",580.273743972286,1,805.5083446,481.044455
71692,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",857.899398172488,1,1247.249394,685.0864046
71692,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",710.864991891791,1,805.5083446,481.044455
71696,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",781.359590666594,1,1247.249394,685.0864046
71696,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",664.727148879035,1,805.5083446,481.044455
71995,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",733.227392204397,1,1247.249394,685.0864046
71995,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",633.712591680806,1,805.5083446,481.044455
72067,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",699.82900372481,1,1247.249394,685.0864046
72067,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",673.241330283633,1,805.5083446,481.044455
72084,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",806.744863939589,1,1247.249394,685.0864046
72084,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",654.792570725825,1,805.5083446,481.044455
72132,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",744.40682375132,1,1247.249394,685.0864046
72132,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",618.752703533953,1,805.5083446,481.044455
72188,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",741.550593344428,1,1247.249394,685.0864046
72188,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",626.054212874004,1,805.5083446,481.044455
72196,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",701.967485712096,1,1247.249394,685.0864046
72196,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",604.954030828771,1,805.5083446,481.044455
7233,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",739.70317142065,1,1247.249394,685.0864046
7233,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",626.255745144275,1,805.5083446,481.044455
72254,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",710.539640110385,1,1247.249394,685.0864046
72254,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",578.42055691994,1,805.5083446,481.044455
72284,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",689.406142499524,1,1247.249394,685.0864046
72284,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",647.56368783675,1,805.5083446,481.044455
72326,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",707.453556106462,1,1247.249394,685.0864046
72326,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",605.577115477304,1,805.5083446,481.044455
72371,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",724.48858447394,1,1247.249394,685.0864046
72371,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",593.512535403902,1,805.5083446,481.044455
72382,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",782.583139046232,1,1247.249394,685.0864046
72382,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",633.2683014894,1,805.5083446,481.044455
72431,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",921.568910403614,1,1247.249394,685.0864046
72431,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",716.253623578575,1,805.5083446,481.044455
72471,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",753.35829888333,1,1247.249394,685.0864046
72471,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",573.16812371361,1,805.5083446,481.044455
72602,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",842.404648633817,1,1247.249394,685.0864046
72602,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",692.952316387378,1,805.5083446,481.044455
72626,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",717.09544107574,1,1247.249394,685.0864046
72626,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",592.320010967055,1,805.5083446,481.044455
72701,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",769.678062552064,1,1247.249394,685.0864046
72701,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",674.687234879944,1,805.5083446,481.044455
72717,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",797.69066833332,1,1247.249394,685.0864046
72717,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",671.703836065881,1,805.5083446,481.044455
72755,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",780.695190487235,1,1247.249394,685.0864046
72755,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",634.558445843342,1,805.5083446,481.044455
72896,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",696.684925361501,1,1247.249394,685.0864046
72896,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",587.822772035613,1,805.5083446,481.044455
72948,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",742.091393287526,1,1247.249394,685.0864046
72948,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",612.001189109974,1,805.5083446,481.044455
72974,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",685.739475155063,1,1247.249394,685.0864046
72974,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",660.543421201504,1,805.5083446,481.044455
73019,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",721.839338505725,1,1247.249394,685.0864046
73019,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",642.069433454244,1,805.5083446,481.044455
73141,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",737.005190998988,1,1247.249394,685.0864046
73141,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",630.48803857413,1,805.5083446,481.044455
73169,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",769.7269858421,1,1247.249394,685.0864046
73169,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",646.10971429734,1,805.5083446,481.044455
73200,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",729.930649922449,1,1247.249394,685.0864046
73200,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",628.172329105568,1,805.5083446,481.044455
7326,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",697.5454633444,1,1247.249394,685.0864046
7326,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",591.544160155463,1,805.5083446,481.044455
73320,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",704.851266000226,1,1247.249394,685.0864046
73320,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",609.306770495254,1,805.5083446,481.044455
73449,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",689.965027112647,1,1247.249394,685.0864046
73449,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",628.635783223871,1,805.5083446,481.044455
73584,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",703.699605808044,1,1247.249394,685.0864046
73584,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",614.766963673367,1,805.5083446,481.044455
73690,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",704.125230382083,1,1247.249394,685.0864046
73690,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",598.624427478396,1,805.5083446,481.044455
73727,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",705.979440397046,1,1247.249394,685.0864046
73727,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",662.537407393288,1,805.5083446,481.044455
73896,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",695.065151445459,1,1247.249394,685.0864046
73896,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",593.257179256563,1,805.5083446,481.044455
73938,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",884.917432297419,1,1247.249394,685.0864046
73938,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",720.164997607674,1,805.5083446,481.044455
73943,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",690.819064402898,1,1247.249394,685.0864046
73943,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",587.123956494189,1,805.5083446,481.044455
73976,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",714.226047978125,1,1247.249394,685.0864046
73976,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",586.939813921139,1,805.5083446,481.044455
73983,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",813.218622397928,1,1247.249394,685.0864046
73983,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",613.049930709896,1,805.5083446,481.044455
7413,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",698.966861872388,1,1247.249394,685.0864046
7413,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",575.414611082233,1,805.5083446,481.044455
74140,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",806.740638258583,1,1247.249394,685.0864046
74140,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",655.680341721428,1,805.5083446,481.044455
74268,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",762.0257906234,1,1247.249394,685.0864046
74268,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",640.124975851336,1,805.5083446,481.044455
74321,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",687.016275404198,1,1247.249394,685.0864046
74321,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",598.279654362611,1,805.5083446,481.044455
74361,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",859.825128071194,1,1247.249394,685.0864046
74361,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",693.187857409086,1,805.5083446,481.044455
74399,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",757.127751812852,1,1247.249394,685.0864046
74399,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",665.725588417952,1,805.5083446,481.044455
74754,2005,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",877.00443918886,1,1247.249394,685.0864046
74754,2017,"Tb_inc_pos_male_Y_per_100k_male","Male","TB_incidence","yes",706.361834175523,1,805.5083446,481.044455
