"sim_calib_id","b1_calib_id","b2_calib_id","mh2_calib_id","mh3_calib_id","mh4_calib_id","mtb_calib_id","mtbh2_calib_id","mtbh3_calib_id","mtbh4_calib_id"
1133,6.8,10,10,35,1.2,15,30,50,20
1134,6.8,10,10,35,1.2,15,30,50,15
1135,6.8,10,10,35,1.2,15,22,70,25
1136,6.8,10,10,35,1.2,15,22,70,20
1137,6.8,10,10,35,1.2,15,22,70,15
1138,6.8,10,10,35,1.2,15,22,50,25
1139,6.8,10,10,35,1.2,15,22,50,20
1140,6.8,10,10,35,1.2,15,22,50,15
1141,6.8,10,10,35,1.2,10,30,70,25
1142,6.8,10,10,35,1.2,10,30,70,20
1143,6.8,10,10,35,1.2,10,30,70,15
1144,6.8,10,10,35,1.2,10,30,50,25
1145,6.8,10,10,35,1.2,10,30,50,20
1146,6.8,10,10,35,1.2,10,30,50,15
1147,6.8,10,10,35,1.2,10,22,70,25
1148,6.8,10,10,35,1.2,10,22,70,20
1149,6.8,10,10,35,1.2,10,22,70,15
1150,6.8,10,10,35,1.2,10,22,50,25
1151,6.8,10,10,35,1.2,10,22,50,20
1152,6.8,10,10,35,1.2,10,22,50,15
1153,7.6,6,10,50,1.5,15,30,70,25
1154,7.6,6,10,50,1.5,15,30,70,20
1155,7.6,6,10,50,1.5,15,30,70,15
1156,7.6,6,10,50,1.5,15,30,50,25
1157,7.6,6,10,50,1.5,15,30,50,20
1158,7.6,6,10,50,1.5,15,30,50,15
1159,7.6,6,10,50,1.5,15,22,70,25
1160,7.6,6,10,50,1.5,15,22,70,20
1161,7.6,6,10,50,1.5,15,22,70,15
1162,7.6,6,10,50,1.5,15,22,50,25
1163,7.6,6,10,50,1.5,15,22,50,20
1164,7.6,6,10,50,1.5,15,22,50,15
1165,7.6,6,10,50,1.5,10,30,70,25
1166,7.6,6,10,50,1.5,10,30,70,20
1167,7.6,6,10,50,1.5,10,30,70,15
1168,7.6,6,10,50,1.5,10,30,50,25
1169,7.6,6,10,50,1.5,10,30,50,20
1170,7.6,6,10,50,1.5,10,30,50,15
1171,7.6,6,10,50,1.5,10,22,70,25
1172,7.6,6,10,50,1.5,10,22,70,20
1173,7.6,6,10,50,1.5,10,22,70,15
1174,7.6,6,10,50,1.5,10,22,50,25
1175,7.6,6,10,50,1.5,10,22,50,20
1176,7.6,6,10,50,1.5,10,22,50,15
1177,7.6,6,10,50,1.2,15,30,70,25
1178,7.6,6,10,50,1.2,15,30,70,20
1179,7.6,6,10,50,1.2,15,30,70,15
1180,7.6,6,10,50,1.2,15,30,50,25
1181,7.6,6,10,50,1.2,15,30,50,20
1182,7.6,6,10,50,1.2,15,30,50,15
1183,7.6,6,10,50,1.2,15,22,70,25
1184,7.6,6,10,50,1.2,15,22,70,20
1185,7.6,6,10,50,1.2,15,22,70,15
1186,7.6,6,10,50,1.2,15,22,50,25
1187,7.6,6,10,50,1.2,15,22,50,20
1188,7.6,6,10,50,1.2,15,22,50,15
1189,7.6,6,10,50,1.2,10,30,70,25
1190,7.6,6,10,50,1.2,10,30,70,20
1191,7.6,6,10,50,1.2,10,30,70,15
1192,7.6,6,10,50,1.2,10,30,50,25
1193,7.6,6,10,50,1.2,10,30,50,20
1194,7.6,6,10,50,1.2,10,30,50,15
1195,7.6,6,10,50,1.2,10,22,70,25
1196,7.6,6,10,50,1.2,10,22,70,20
1197,7.6,6,10,50,1.2,10,22,70,15
1198,7.6,6,10,50,1.2,10,22,50,25
1199,7.6,6,10,50,1.2,10,22,50,20
1200,7.6,6,10,50,1.2,10,22,50,15
1201,7.6,6,10,35,1.5,15,30,70,25
1202,7.6,6,10,35,1.5,15,30,70,20
1203,7.6,6,10,35,1.5,15,30,70,15
1204,7.6,6,10,35,1.5,15,30,50,25
1205,7.6,6,10,35,1.5,15,30,50,20
1206,7.6,6,10,35,1.5,15,30,50,15
1207,7.6,6,10,35,1.5,15,22,70,25
1208,7.6,6,10,35,1.5,15,22,70,20
1209,7.6,6,10,35,1.5,15,22,70,15
1210,7.6,6,10,35,1.5,15,22,50,25
1211,7.6,6,10,35,1.5,15,22,50,20
1212,7.6,6,10,35,1.5,15,22,50,15
1213,7.6,6,10,35,1.5,10,30,70,25
1214,7.6,6,10,35,1.5,10,30,70,20
1215,7.6,6,10,35,1.5,10,30,70,15
1216,7.6,6,10,35,1.5,10,30,50,25
1217,7.6,6,10,35,1.5,10,30,50,20
1218,7.6,6,10,35,1.5,10,30,50,15
1219,7.6,6,10,35,1.5,10,22,70,25
1220,7.6,6,10,35,1.5,10,22,70,20
1221,7.6,6,10,35,1.5,10,22,70,15
1222,7.6,6,10,35,1.5,10,22,50,25
1223,7.6,6,10,35,1.5,10,22,50,20
1224,7.6,6,10,35,1.5,10,22,50,15
1225,7.6,6,10,35,1.2,15,30,70,25
1226,7.6,6,10,35,1.2,15,30,70,20
1227,7.6,6,10,35,1.2,15,30,70,15
1228,7.6,6,10,35,1.2,15,30,50,25
1229,7.6,6,10,35,1.2,15,30,50,20
1230,7.6,6,10,35,1.2,15,30,50,15
1231,7.6,6,10,35,1.2,15,22,70,25
1232,7.6,6,10,35,1.2,15,22,70,20
1233,7.6,6,10,35,1.2,15,22,70,15
1234,7.6,6,10,35,1.2,15,22,50,25
1235,7.6,6,10,35,1.2,15,22,50,20
1236,7.6,6,10,35,1.2,15,22,50,15
1237,7.6,6,10,35,1.2,10,30,70,25
1238,7.6,6,10,35,1.2,10,30,70,20
1239,7.6,6,10,35,1.2,10,30,70,15
1240,7.6,6,10,35,1.2,10,30,50,25
1241,7.6,6,10,35,1.2,10,30,50,20
1242,7.6,6,10,35,1.2,10,30,50,15
1243,7.6,6,10,35,1.2,10,22,70,25
1244,7.6,6,10,35,1.2,10,22,70,20
1245,7.6,6,10,35,1.2,10,22,70,15
1246,7.6,6,10,35,1.2,10,22,50,25
1247,7.6,6,10,35,1.2,10,22,50,20
1248,7.6,6,10,35,1.2,10,22,50,15
1249,7.6,6.8,10,50,1.5,15,30,70,25
1250,7.6,6.8,10,50,1.5,15,30,70,20
1251,7.6,6.8,10,50,1.5,15,30,70,15
1252,7.6,6.8,10,50,1.5,15,30,50,25
1253,7.6,6.8,10,50,1.5,15,30,50,20
1254,7.6,6.8,10,50,1.5,15,30,50,15
1255,7.6,6.8,10,50,1.5,15,22,70,25
1256,7.6,6.8,10,50,1.5,15,22,70,20
1257,7.6,6.8,10,50,1.5,15,22,70,15
1258,7.6,6.8,10,50,1.5,15,22,50,25
1259,7.6,6.8,10,50,1.5,15,22,50,20
1260,7.6,6.8,10,50,1.5,15,22,50,15
1261,7.6,6.8,10,50,1.5,10,30,70,25
1262,7.6,6.8,10,50,1.5,10,30,70,20
1263,7.6,6.8,10,50,1.5,10,30,70,15
1264,7.6,6.8,10,50,1.5,10,30,50,25
1265,7.6,6.8,10,50,1.5,10,30,50,20
1266,7.6,6.8,10,50,1.5,10,30,50,15
1267,7.6,6.8,10,50,1.5,10,22,70,25
1268,7.6,6.8,10,50,1.5,10,22,70,20
1269,7.6,6.8,10,50,1.5,10,22,70,15
1270,7.6,6.8,10,50,1.5,10,22,50,25
1271,7.6,6.8,10,50,1.5,10,22,50,20
1272,7.6,6.8,10,50,1.5,10,22,50,15
1273,7.6,6.8,10,50,1.2,15,30,70,25
1274,7.6,6.8,10,50,1.2,15,30,70,20
1275,7.6,6.8,10,50,1.2,15,30,70,15
1276,7.6,6.8,10,50,1.2,15,30,50,25
1277,7.6,6.8,10,50,1.2,15,30,50,20
1278,7.6,6.8,10,50,1.2,15,30,50,15
1279,7.6,6.8,10,50,1.2,15,22,70,25
1280,7.6,6.8,10,50,1.2,15,22,70,20
1281,7.6,6.8,10,50,1.2,15,22,70,15
1282,7.6,6.8,10,50,1.2,15,22,50,25
1283,7.6,6.8,10,50,1.2,15,22,50,20
1284,7.6,6.8,10,50,1.2,15,22,50,15
1285,7.6,6.8,10,50,1.2,10,30,70,25
1286,7.6,6.8,10,50,1.2,10,30,70,20
1287,7.6,6.8,10,50,1.2,10,30,70,15
1288,7.6,6.8,10,50,1.2,10,30,50,25
1289,7.6,6.8,10,50,1.2,10,30,50,20
1290,7.6,6.8,10,50,1.2,10,30,50,15
1291,7.6,6.8,10,50,1.2,10,22,70,25
1292,7.6,6.8,10,50,1.2,10,22,70,20
1293,7.6,6.8,10,50,1.2,10,22,70,15
1294,7.6,6.8,10,50,1.2,10,22,50,25
1295,7.6,6.8,10,50,1.2,10,22,50,20
1296,7.6,6.8,10,50,1.2,10,22,50,15
1297,7.6,6.8,10,35,1.5,15,30,70,25
1298,7.6,6.8,10,35,1.5,15,30,70,20
1299,7.6,6.8,10,35,1.5,15,30,70,15
1300,7.6,6.8,10,35,1.5,15,30,50,25
1301,7.6,6.8,10,35,1.5,15,30,50,20
1302,7.6,6.8,10,35,1.5,15,30,50,15
1303,7.6,6.8,10,35,1.5,15,22,70,25
1304,7.6,6.8,10,35,1.5,15,22,70,20
1305,7.6,6.8,10,35,1.5,15,22,70,15
1306,7.6,6.8,10,35,1.5,15,22,50,25
1307,7.6,6.8,10,35,1.5,15,22,50,20
1308,7.6,6.8,10,35,1.5,15,22,50,15
1309,7.6,6.8,10,35,1.5,10,30,70,25
1310,7.6,6.8,10,35,1.5,10,30,70,20
1311,7.6,6.8,10,35,1.5,10,30,70,15
1312,7.6,6.8,10,35,1.5,10,30,50,25
1313,7.6,6.8,10,35,1.5,10,30,50,20
1314,7.6,6.8,10,35,1.5,10,30,50,15
1315,7.6,6.8,10,35,1.5,10,22,70,25
1316,7.6,6.8,10,35,1.5,10,22,70,20
1317,7.6,6.8,10,35,1.5,10,22,70,15
1318,7.6,6.8,10,35,1.5,10,22,50,25
1319,7.6,6.8,10,35,1.5,10,22,50,20
1320,7.6,6.8,10,35,1.5,10,22,50,15
1321,7.6,6.8,10,35,1.2,15,30,70,25
1322,7.6,6.8,10,35,1.2,15,30,70,20
1323,7.6,6.8,10,35,1.2,15,30,70,15
1324,7.6,6.8,10,35,1.2,15,30,50,25
1325,7.6,6.8,10,35,1.2,15,30,50,20
1326,7.6,6.8,10,35,1.2,15,30,50,15
1327,7.6,6.8,10,35,1.2,15,22,70,25
1328,7.6,6.8,10,35,1.2,15,22,70,20
1329,7.6,6.8,10,35,1.2,15,22,70,15
1330,7.6,6.8,10,35,1.2,15,22,50,25
1331,7.6,6.8,10,35,1.2,15,22,50,20
1332,7.6,6.8,10,35,1.2,15,22,50,15
1333,7.6,6.8,10,35,1.2,10,30,70,25
1334,7.6,6.8,10,35,1.2,10,30,70,20
1335,7.6,6.8,10,35,1.2,10,30,70,15
1336,7.6,6.8,10,35,1.2,10,30,50,25
1337,7.6,6.8,10,35,1.2,10,30,50,20
1338,7.6,6.8,10,35,1.2,10,30,50,15
1339,7.6,6.8,10,35,1.2,10,22,70,25
1340,7.6,6.8,10,35,1.2,10,22,70,20
1341,7.6,6.8,10,35,1.2,10,22,70,15
1342,7.6,6.8,10,35,1.2,10,22,50,25
1343,7.6,6.8,10,35,1.2,10,22,50,20
1344,7.6,6.8,10,35,1.2,10,22,50,15
1345,7.6,7.6,10,50,1.5,15,30,70,25
1346,7.6,7.6,10,50,1.5,15,30,70,20
1347,7.6,7.6,10,50,1.5,15,30,70,15
1348,7.6,7.6,10,50,1.5,15,30,50,25
1349,7.6,7.6,10,50,1.5,15,30,50,20
1350,7.6,7.6,10,50,1.5,15,30,50,15
1351,7.6,7.6,10,50,1.5,15,22,70,25
1352,7.6,7.6,10,50,1.5,15,22,70,20
1353,7.6,7.6,10,50,1.5,15,22,70,15
1354,7.6,7.6,10,50,1.5,15,22,50,25
1355,7.6,7.6,10,50,1.5,15,22,50,20
1356,7.6,7.6,10,50,1.5,15,22,50,15
1357,7.6,7.6,10,50,1.5,10,30,70,25
1358,7.6,7.6,10,50,1.5,10,30,70,20
1359,7.6,7.6,10,50,1.5,10,30,70,15
1360,7.6,7.6,10,50,1.5,10,30,50,25
1361,7.6,7.6,10,50,1.5,10,30,50,20
1362,7.6,7.6,10,50,1.5,10,30,50,15
1363,7.6,7.6,10,50,1.5,10,22,70,25
1364,7.6,7.6,10,50,1.5,10,22,70,20
1365,7.6,7.6,10,50,1.5,10,22,70,15
1366,7.6,7.6,10,50,1.5,10,22,50,25
1367,7.6,7.6,10,50,1.5,10,22,50,20
1368,7.6,7.6,10,50,1.5,10,22,50,15
1369,7.6,7.6,10,50,1.2,15,30,70,25
1370,7.6,7.6,10,50,1.2,15,30,70,20
1371,7.6,7.6,10,50,1.2,15,30,70,15
1372,7.6,7.6,10,50,1.2,15,30,50,25
1373,7.6,7.6,10,50,1.2,15,30,50,20
1374,7.6,7.6,10,50,1.2,15,30,50,15
1375,7.6,7.6,10,50,1.2,15,22,70,25
1376,7.6,7.6,10,50,1.2,15,22,70,20
1377,7.6,7.6,10,50,1.2,15,22,70,15
1378,7.6,7.6,10,50,1.2,15,22,50,25
1379,7.6,7.6,10,50,1.2,15,22,50,20
1380,7.6,7.6,10,50,1.2,15,22,50,15
1381,7.6,7.6,10,50,1.2,10,30,70,25
1382,7.6,7.6,10,50,1.2,10,30,70,20
1383,7.6,7.6,10,50,1.2,10,30,70,15
1384,7.6,7.6,10,50,1.2,10,30,50,25
1385,7.6,7.6,10,50,1.2,10,30,50,20
1386,7.6,7.6,10,50,1.2,10,30,50,15
1387,7.6,7.6,10,50,1.2,10,22,70,25
1388,7.6,7.6,10,50,1.2,10,22,70,20
1389,7.6,7.6,10,50,1.2,10,22,70,15
1390,7.6,7.6,10,50,1.2,10,22,50,25
1391,7.6,7.6,10,50,1.2,10,22,50,20
1392,7.6,7.6,10,50,1.2,10,22,50,15
1393,7.6,7.6,10,35,1.5,15,30,70,25
1394,7.6,7.6,10,35,1.5,15,30,70,20
1395,7.6,7.6,10,35,1.5,15,30,70,15
1396,7.6,7.6,10,35,1.5,15,30,50,25
1397,7.6,7.6,10,35,1.5,15,30,50,20
1398,7.6,7.6,10,35,1.5,15,30,50,15
1399,7.6,7.6,10,35,1.5,15,22,70,25
1400,7.6,7.6,10,35,1.5,15,22,70,20
1401,7.6,7.6,10,35,1.5,15,22,70,15
1402,7.6,7.6,10,35,1.5,15,22,50,25
1403,7.6,7.6,10,35,1.5,15,22,50,20
1404,7.6,7.6,10,35,1.5,15,22,50,15
1405,7.6,7.6,10,35,1.5,10,30,70,25
1406,7.6,7.6,10,35,1.5,10,30,70,20
1407,7.6,7.6,10,35,1.5,10,30,70,15
1408,7.6,7.6,10,35,1.5,10,30,50,25
1409,7.6,7.6,10,35,1.5,10,30,50,20
1410,7.6,7.6,10,35,1.5,10,30,50,15
1411,7.6,7.6,10,35,1.5,10,22,70,25
1412,7.6,7.6,10,35,1.5,10,22,70,20
1413,7.6,7.6,10,35,1.5,10,22,70,15
1414,7.6,7.6,10,35,1.5,10,22,50,25
1415,7.6,7.6,10,35,1.5,10,22,50,20
1416,7.6,7.6,10,35,1.5,10,22,50,15
1417,7.6,7.6,10,35,1.2,15,30,70,25
1418,7.6,7.6,10,35,1.2,15,30,70,20
1419,7.6,7.6,10,35,1.2,15,30,70,15
1420,7.6,7.6,10,35,1.2,15,30,50,25
1421,7.6,7.6,10,35,1.2,15,30,50,20
1422,7.6,7.6,10,35,1.2,15,30,50,15
1423,7.6,7.6,10,35,1.2,15,22,70,25
1424,7.6,7.6,10,35,1.2,15,22,70,20
1425,7.6,7.6,10,35,1.2,15,22,70,15
1426,7.6,7.6,10,35,1.2,15,22,50,25
1427,7.6,7.6,10,35,1.2,15,22,50,20
1428,7.6,7.6,10,35,1.2,15,22,50,15
1429,7.6,7.6,10,35,1.2,10,30,70,25
1430,7.6,7.6,10,35,1.2,10,30,70,20
1431,7.6,7.6,10,35,1.2,10,30,70,15
1432,7.6,7.6,10,35,1.2,10,30,50,25
1433,7.6,7.6,10,35,1.2,10,30,50,20
1434,7.6,7.6,10,35,1.2,10,30,50,15
1435,7.6,7.6,10,35,1.2,10,22,70,25
1436,7.6,7.6,10,35,1.2,10,22,70,20
1437,7.6,7.6,10,35,1.2,10,22,70,15
1438,7.6,7.6,10,35,1.2,10,22,50,25
1439,7.6,7.6,10,35,1.2,10,22,50,20
1440,7.6,7.6,10,35,1.2,10,22,50,15
1441,7.6,8.4,10,50,1.5,15,30,70,25
1442,7.6,8.4,10,50,1.5,15,30,70,20
1443,7.6,8.4,10,50,1.5,15,30,70,15
1444,7.6,8.4,10,50,1.5,15,30,50,25
1445,7.6,8.4,10,50,1.5,15,30,50,20
1446,7.6,8.4,10,50,1.5,15,30,50,15
1447,7.6,8.4,10,50,1.5,15,22,70,25
1448,7.6,8.4,10,50,1.5,15,22,70,20
1449,7.6,8.4,10,50,1.5,15,22,70,15
1450,7.6,8.4,10,50,1.5,15,22,50,25
1451,7.6,8.4,10,50,1.5,15,22,50,20
1452,7.6,8.4,10,50,1.5,15,22,50,15
1453,7.6,8.4,10,50,1.5,10,30,70,25
1454,7.6,8.4,10,50,1.5,10,30,70,20
1455,7.6,8.4,10,50,1.5,10,30,70,15
1456,7.6,8.4,10,50,1.5,10,30,50,25
1457,7.6,8.4,10,50,1.5,10,30,50,20
1458,7.6,8.4,10,50,1.5,10,30,50,15
1459,7.6,8.4,10,50,1.5,10,22,70,25
1460,7.6,8.4,10,50,1.5,10,22,70,20
1461,7.6,8.4,10,50,1.5,10,22,70,15
1462,7.6,8.4,10,50,1.5,10,22,50,25
1463,7.6,8.4,10,50,1.5,10,22,50,20
1464,7.6,8.4,10,50,1.5,10,22,50,15
1465,7.6,8.4,10,50,1.2,15,30,70,25
1466,7.6,8.4,10,50,1.2,15,30,70,20
1467,7.6,8.4,10,50,1.2,15,30,70,15
1468,7.6,8.4,10,50,1.2,15,30,50,25
1469,7.6,8.4,10,50,1.2,15,30,50,20
1470,7.6,8.4,10,50,1.2,15,30,50,15
1471,7.6,8.4,10,50,1.2,15,22,70,25
1472,7.6,8.4,10,50,1.2,15,22,70,20
1473,7.6,8.4,10,50,1.2,15,22,70,15
1474,7.6,8.4,10,50,1.2,15,22,50,25
1475,7.6,8.4,10,50,1.2,15,22,50,20
1476,7.6,8.4,10,50,1.2,15,22,50,15
1477,7.6,8.4,10,50,1.2,10,30,70,25
1478,7.6,8.4,10,50,1.2,10,30,70,20
1479,7.6,8.4,10,50,1.2,10,30,70,15
1480,7.6,8.4,10,50,1.2,10,30,50,25
1481,7.6,8.4,10,50,1.2,10,30,50,20
1482,7.6,8.4,10,50,1.2,10,30,50,15
1483,7.6,8.4,10,50,1.2,10,22,70,25
1484,7.6,8.4,10,50,1.2,10,22,70,20
1485,7.6,8.4,10,50,1.2,10,22,70,15
1486,7.6,8.4,10,50,1.2,10,22,50,25
1487,7.6,8.4,10,50,1.2,10,22,50,20
1488,7.6,8.4,10,50,1.2,10,22,50,15
1489,7.6,8.4,10,35,1.5,15,30,70,25
1490,7.6,8.4,10,35,1.5,15,30,70,20
1491,7.6,8.4,10,35,1.5,15,30,70,15
1492,7.6,8.4,10,35,1.5,15,30,50,25
1493,7.6,8.4,10,35,1.5,15,30,50,20
1494,7.6,8.4,10,35,1.5,15,30,50,15
1495,7.6,8.4,10,35,1.5,15,22,70,25
1496,7.6,8.4,10,35,1.5,15,22,70,20
1497,7.6,8.4,10,35,1.5,15,22,70,15
1498,7.6,8.4,10,35,1.5,15,22,50,25
1499,7.6,8.4,10,35,1.5,15,22,50,20
1500,7.6,8.4,10,35,1.5,15,22,50,15
1501,7.6,8.4,10,35,1.5,10,30,70,25
1502,7.6,8.4,10,35,1.5,10,30,70,20
1503,7.6,8.4,10,35,1.5,10,30,70,15
1504,7.6,8.4,10,35,1.5,10,30,50,25
1505,7.6,8.4,10,35,1.5,10,30,50,20
1506,7.6,8.4,10,35,1.5,10,30,50,15
1507,7.6,8.4,10,35,1.5,10,22,70,25
1508,7.6,8.4,10,35,1.5,10,22,70,20
1509,7.6,8.4,10,35,1.5,10,22,70,15
1510,7.6,8.4,10,35,1.5,10,22,50,25
1511,7.6,8.4,10,35,1.5,10,22,50,20
1512,7.6,8.4,10,35,1.5,10,22,50,15
1513,7.6,8.4,10,35,1.2,15,30,70,25
1514,7.6,8.4,10,35,1.2,15,30,70,20
1515,7.6,8.4,10,35,1.2,15,30,70,15
1516,7.6,8.4,10,35,1.2,15,30,50,25
1517,7.6,8.4,10,35,1.2,15,30,50,20
1518,7.6,8.4,10,35,1.2,15,30,50,15
1519,7.6,8.4,10,35,1.2,15,22,70,25
1520,7.6,8.4,10,35,1.2,15,22,70,20
1521,7.6,8.4,10,35,1.2,15,22,70,15
1522,7.6,8.4,10,35,1.2,15,22,50,25
1523,7.6,8.4,10,35,1.2,15,22,50,20
1524,7.6,8.4,10,35,1.2,15,22,50,15
1525,7.6,8.4,10,35,1.2,10,30,70,25
1526,7.6,8.4,10,35,1.2,10,30,70,20
1527,7.6,8.4,10,35,1.2,10,30,70,15
1528,7.6,8.4,10,35,1.2,10,30,50,25
1529,7.6,8.4,10,35,1.2,10,30,50,20
1530,7.6,8.4,10,35,1.2,10,30,50,15
1531,7.6,8.4,10,35,1.2,10,22,70,25
1532,7.6,8.4,10,35,1.2,10,22,70,20
1533,7.6,8.4,10,35,1.2,10,22,70,15
1534,7.6,8.4,10,35,1.2,10,22,50,25
1535,7.6,8.4,10,35,1.2,10,22,50,20
1536,7.6,8.4,10,35,1.2,10,22,50,15
1537,7.6,9.2,10,50,1.5,15,30,70,25
1538,7.6,9.2,10,50,1.5,15,30,70,20
1539,7.6,9.2,10,50,1.5,15,30,70,15
1540,7.6,9.2,10,50,1.5,15,30,50,25
1541,7.6,9.2,10,50,1.5,15,30,50,20
1542,7.6,9.2,10,50,1.5,15,30,50,15
1543,7.6,9.2,10,50,1.5,15,22,70,25
1544,7.6,9.2,10,50,1.5,15,22,70,20
1545,7.6,9.2,10,50,1.5,15,22,70,15
1546,7.6,9.2,10,50,1.5,15,22,50,25
1547,7.6,9.2,10,50,1.5,15,22,50,20
1548,7.6,9.2,10,50,1.5,15,22,50,15
1549,7.6,9.2,10,50,1.5,10,30,70,25
1550,7.6,9.2,10,50,1.5,10,30,70,20
1551,7.6,9.2,10,50,1.5,10,30,70,15
1552,7.6,9.2,10,50,1.5,10,30,50,25
1553,7.6,9.2,10,50,1.5,10,30,50,20
1554,7.6,9.2,10,50,1.5,10,30,50,15
1555,7.6,9.2,10,50,1.5,10,22,70,25
1556,7.6,9.2,10,50,1.5,10,22,70,20
1557,7.6,9.2,10,50,1.5,10,22,70,15
1558,7.6,9.2,10,50,1.5,10,22,50,25
1559,7.6,9.2,10,50,1.5,10,22,50,20
1560,7.6,9.2,10,50,1.5,10,22,50,15
1561,7.6,9.2,10,50,1.2,15,30,70,25
1562,7.6,9.2,10,50,1.2,15,30,70,20
1563,7.6,9.2,10,50,1.2,15,30,70,15
1564,7.6,9.2,10,50,1.2,15,30,50,25
1565,7.6,9.2,10,50,1.2,15,30,50,20
1566,7.6,9.2,10,50,1.2,15,30,50,15
1567,7.6,9.2,10,50,1.2,15,22,70,25
1568,7.6,9.2,10,50,1.2,15,22,70,20
1569,7.6,9.2,10,50,1.2,15,22,70,15
1570,7.6,9.2,10,50,1.2,15,22,50,25
1571,7.6,9.2,10,50,1.2,15,22,50,20
1572,7.6,9.2,10,50,1.2,15,22,50,15
1573,7.6,9.2,10,50,1.2,10,30,70,25
1574,7.6,9.2,10,50,1.2,10,30,70,20
1575,7.6,9.2,10,50,1.2,10,30,70,15
1576,7.6,9.2,10,50,1.2,10,30,50,25
1577,7.6,9.2,10,50,1.2,10,30,50,20
1578,7.6,9.2,10,50,1.2,10,30,50,15
1579,7.6,9.2,10,50,1.2,10,22,70,25
1580,7.6,9.2,10,50,1.2,10,22,70,20
1581,7.6,9.2,10,50,1.2,10,22,70,15
1582,7.6,9.2,10,50,1.2,10,22,50,25
1583,7.6,9.2,10,50,1.2,10,22,50,20
1584,7.6,9.2,10,50,1.2,10,22,50,15
1585,7.6,9.2,10,35,1.5,15,30,70,25
1586,7.6,9.2,10,35,1.5,15,30,70,20
1587,7.6,9.2,10,35,1.5,15,30,70,15
1588,7.6,9.2,10,35,1.5,15,30,50,25
1589,7.6,9.2,10,35,1.5,15,30,50,20
1590,7.6,9.2,10,35,1.5,15,30,50,15
1591,7.6,9.2,10,35,1.5,15,22,70,25
1592,7.6,9.2,10,35,1.5,15,22,70,20
1593,7.6,9.2,10,35,1.5,15,22,70,15
1594,7.6,9.2,10,35,1.5,15,22,50,25
1595,7.6,9.2,10,35,1.5,15,22,50,20
1596,7.6,9.2,10,35,1.5,15,22,50,15
1597,7.6,9.2,10,35,1.5,10,30,70,25
1598,7.6,9.2,10,35,1.5,10,30,70,20
1599,7.6,9.2,10,35,1.5,10,30,70,15
1600,7.6,9.2,10,35,1.5,10,30,50,25
1601,7.6,9.2,10,35,1.5,10,30,50,20
1602,7.6,9.2,10,35,1.5,10,30,50,15
1603,7.6,9.2,10,35,1.5,10,22,70,25
1604,7.6,9.2,10,35,1.5,10,22,70,20
1605,7.6,9.2,10,35,1.5,10,22,70,15
1606,7.6,9.2,10,35,1.5,10,22,50,25
1607,7.6,9.2,10,35,1.5,10,22,50,20
1608,7.6,9.2,10,35,1.5,10,22,50,15
1609,7.6,9.2,10,35,1.2,15,30,70,25
1610,7.6,9.2,10,35,1.2,15,30,70,20
1611,7.6,9.2,10,35,1.2,15,30,70,15
1612,7.6,9.2,10,35,1.2,15,30,50,25
1613,7.6,9.2,10,35,1.2,15,30,50,20
1614,7.6,9.2,10,35,1.2,15,30,50,15
1615,7.6,9.2,10,35,1.2,15,22,70,25
1616,7.6,9.2,10,35,1.2,15,22,70,20
1617,7.6,9.2,10,35,1.2,15,22,70,15
1618,7.6,9.2,10,35,1.2,15,22,50,25
1619,7.6,9.2,10,35,1.2,15,22,50,20
1620,7.6,9.2,10,35,1.2,15,22,50,15
1621,7.6,9.2,10,35,1.2,10,30,70,25
1622,7.6,9.2,10,35,1.2,10,30,70,20
1623,7.6,9.2,10,35,1.2,10,30,70,15
1624,7.6,9.2,10,35,1.2,10,30,50,25
1625,7.6,9.2,10,35,1.2,10,30,50,20
1626,7.6,9.2,10,35,1.2,10,30,50,15
1627,7.6,9.2,10,35,1.2,10,22,70,25
1628,7.6,9.2,10,35,1.2,10,22,70,20
1629,7.6,9.2,10,35,1.2,10,22,70,15
1630,7.6,9.2,10,35,1.2,10,22,50,25
1631,7.6,9.2,10,35,1.2,10,22,50,20
1632,7.6,9.2,10,35,1.2,10,22,50,15
1633,7.6,10,10,50,1.5,15,30,70,25
1634,7.6,10,10,50,1.5,15,30,70,20
1635,7.6,10,10,50,1.5,15,30,70,15
1636,7.6,10,10,50,1.5,15,30,50,25
1637,7.6,10,10,50,1.5,15,30,50,20
1638,7.6,10,10,50,1.5,15,30,50,15
1639,7.6,10,10,50,1.5,15,22,70,25
1640,7.6,10,10,50,1.5,15,22,70,20
1641,7.6,10,10,50,1.5,15,22,70,15
1642,7.6,10,10,50,1.5,15,22,50,25
1643,7.6,10,10,50,1.5,15,22,50,20
1644,7.6,10,10,50,1.5,15,22,50,15
1645,7.6,10,10,50,1.5,10,30,70,25
1646,7.6,10,10,50,1.5,10,30,70,20
1647,7.6,10,10,50,1.5,10,30,70,15
1648,7.6,10,10,50,1.5,10,30,50,25
1649,7.6,10,10,50,1.5,10,30,50,20
1650,7.6,10,10,50,1.5,10,30,50,15
1651,7.6,10,10,50,1.5,10,22,70,25
1652,7.6,10,10,50,1.5,10,22,70,20
1653,7.6,10,10,50,1.5,10,22,70,15
1654,7.6,10,10,50,1.5,10,22,50,25
1655,7.6,10,10,50,1.5,10,22,50,20
1656,7.6,10,10,50,1.5,10,22,50,15
1657,7.6,10,10,50,1.2,15,30,70,25
