"sim_calib_id","b1_calib_id","b2_calib_id","m1_calib_id","m2_calib_id","m3_calib_id","m4_calib_id"
1056,6.8,6.4,"1-L","2-L","3-L","4-H"
1057,6.8,6.4,"1-L","2-L","3-M","4-L"
1058,6.8,6.4,"1-L","2-L","3-M","4-M"
1059,6.8,6.4,"1-L","2-L","3-M","4-H"
1060,6.8,6.4,"1-L","2-L","3-H","4-L"
1061,6.8,6.4,"1-L","2-L","3-H","4-M"
1062,6.8,6.4,"1-L","2-L","3-H","4-H"
1063,6.8,6.4,"1-L","2-M","3-L","4-L"
1064,6.8,6.4,"1-L","2-M","3-L","4-M"
1065,6.8,6.4,"1-L","2-M","3-L","4-H"
1066,6.8,6.4,"1-L","2-M","3-M","4-L"
1067,6.8,6.4,"1-L","2-M","3-M","4-M"
1068,6.8,6.4,"1-L","2-M","3-M","4-H"
1069,6.8,6.4,"1-L","2-M","3-H","4-L"
1070,6.8,6.4,"1-L","2-M","3-H","4-M"
1071,6.8,6.4,"1-L","2-M","3-H","4-H"
1072,6.8,6.4,"1-L","2-H","3-L","4-L"
1073,6.8,6.4,"1-L","2-H","3-L","4-M"
1074,6.8,6.4,"1-L","2-H","3-L","4-H"
1075,6.8,6.4,"1-L","2-H","3-M","4-L"
1076,6.8,6.4,"1-L","2-H","3-M","4-M"
1077,6.8,6.4,"1-L","2-H","3-M","4-H"
1078,6.8,6.4,"1-L","2-H","3-H","4-L"
1079,6.8,6.4,"1-L","2-H","3-H","4-M"
1080,6.8,6.4,"1-L","2-H","3-H","4-H"
1081,6.8,6.4,"1-M","2-L","3-L","4-L"
1082,6.8,6.4,"1-M","2-L","3-L","4-M"
1083,6.8,6.4,"1-M","2-L","3-L","4-H"
1084,6.8,6.4,"1-M","2-L","3-M","4-L"
1085,6.8,6.4,"1-M","2-L","3-M","4-M"
1086,6.8,6.4,"1-M","2-L","3-M","4-H"
1087,6.8,6.4,"1-M","2-L","3-H","4-L"
1088,6.8,6.4,"1-M","2-L","3-H","4-M"
1089,6.8,6.4,"1-M","2-L","3-H","4-H"
1090,6.8,6.4,"1-M","2-M","3-L","4-L"
1091,6.8,6.4,"1-M","2-M","3-L","4-M"
1092,6.8,6.4,"1-M","2-M","3-L","4-H"
1093,6.8,6.4,"1-M","2-M","3-M","4-L"
1094,6.8,6.4,"1-M","2-M","3-M","4-M"
1095,6.8,6.4,"1-M","2-M","3-M","4-H"
1096,6.8,6.4,"1-M","2-M","3-H","4-L"
1097,6.8,6.4,"1-M","2-M","3-H","4-M"
1098,6.8,6.4,"1-M","2-M","3-H","4-H"
1099,6.8,6.4,"1-M","2-H","3-L","4-L"
1100,6.8,6.4,"1-M","2-H","3-L","4-M"
1101,6.8,6.4,"1-M","2-H","3-L","4-H"
1102,6.8,6.4,"1-M","2-H","3-M","4-L"
1103,6.8,6.4,"1-M","2-H","3-M","4-M"
1104,6.8,6.4,"1-M","2-H","3-M","4-H"
1105,6.8,6.4,"1-M","2-H","3-H","4-L"
1106,6.8,6.4,"1-M","2-H","3-H","4-M"
1107,6.8,6.4,"1-M","2-H","3-H","4-H"
1108,6.8,6.4,"1-H","2-L","3-L","4-L"
1109,6.8,6.4,"1-H","2-L","3-L","4-M"
1110,6.8,6.4,"1-H","2-L","3-L","4-H"
1111,6.8,6.4,"1-H","2-L","3-M","4-L"
1112,6.8,6.4,"1-H","2-L","3-M","4-M"
1113,6.8,6.4,"1-H","2-L","3-M","4-H"
1114,6.8,6.4,"1-H","2-L","3-H","4-L"
1115,6.8,6.4,"1-H","2-L","3-H","4-M"
1116,6.8,6.4,"1-H","2-L","3-H","4-H"
1117,6.8,6.4,"1-H","2-M","3-L","4-L"
1118,6.8,6.4,"1-H","2-M","3-L","4-M"
1119,6.8,6.4,"1-H","2-M","3-L","4-H"
1120,6.8,6.4,"1-H","2-M","3-M","4-L"
1121,6.8,6.4,"1-H","2-M","3-M","4-M"
1122,6.8,6.4,"1-H","2-M","3-M","4-H"
1123,6.8,6.4,"1-H","2-M","3-H","4-L"
1124,6.8,6.4,"1-H","2-M","3-H","4-M"
1125,6.8,6.4,"1-H","2-M","3-H","4-H"
1126,6.8,6.4,"1-H","2-H","3-L","4-L"
1127,6.8,6.4,"1-H","2-H","3-L","4-M"
1128,6.8,6.4,"1-H","2-H","3-L","4-H"
1129,6.8,6.4,"1-H","2-H","3-M","4-L"
1130,6.8,6.4,"1-H","2-H","3-M","4-M"
1131,6.8,6.4,"1-H","2-H","3-M","4-H"
1132,6.8,6.4,"1-H","2-H","3-H","4-L"
1133,6.8,6.4,"1-H","2-H","3-H","4-M"
1134,6.8,6.4,"1-H","2-H","3-H","4-H"
1135,6.8,6.8,"1-L","2-L","3-L","4-L"
1136,6.8,6.8,"1-L","2-L","3-L","4-M"
1137,6.8,6.8,"1-L","2-L","3-L","4-H"
1138,6.8,6.8,"1-L","2-L","3-M","4-L"
1139,6.8,6.8,"1-L","2-L","3-M","4-M"
1140,6.8,6.8,"1-L","2-L","3-M","4-H"
1141,6.8,6.8,"1-L","2-L","3-H","4-L"
1142,6.8,6.8,"1-L","2-L","3-H","4-M"
1143,6.8,6.8,"1-L","2-L","3-H","4-H"
1144,6.8,6.8,"1-L","2-M","3-L","4-L"
1145,6.8,6.8,"1-L","2-M","3-L","4-M"
1146,6.8,6.8,"1-L","2-M","3-L","4-H"
1147,6.8,6.8,"1-L","2-M","3-M","4-L"
1148,6.8,6.8,"1-L","2-M","3-M","4-M"
1149,6.8,6.8,"1-L","2-M","3-M","4-H"
1150,6.8,6.8,"1-L","2-M","3-H","4-L"
1151,6.8,6.8,"1-L","2-M","3-H","4-M"
1152,6.8,6.8,"1-L","2-M","3-H","4-H"
1153,6.8,6.8,"1-L","2-H","3-L","4-L"
1154,6.8,6.8,"1-L","2-H","3-L","4-M"
1155,6.8,6.8,"1-L","2-H","3-L","4-H"
1156,6.8,6.8,"1-L","2-H","3-M","4-L"
1157,6.8,6.8,"1-L","2-H","3-M","4-M"
1158,6.8,6.8,"1-L","2-H","3-M","4-H"
1159,6.8,6.8,"1-L","2-H","3-H","4-L"
1160,6.8,6.8,"1-L","2-H","3-H","4-M"
1161,6.8,6.8,"1-L","2-H","3-H","4-H"
1162,6.8,6.8,"1-M","2-L","3-L","4-L"
1163,6.8,6.8,"1-M","2-L","3-L","4-M"
1164,6.8,6.8,"1-M","2-L","3-L","4-H"
1165,6.8,6.8,"1-M","2-L","3-M","4-L"
1166,6.8,6.8,"1-M","2-L","3-M","4-M"
1167,6.8,6.8,"1-M","2-L","3-M","4-H"
1168,6.8,6.8,"1-M","2-L","3-H","4-L"
1169,6.8,6.8,"1-M","2-L","3-H","4-M"
1170,6.8,6.8,"1-M","2-L","3-H","4-H"
1171,6.8,6.8,"1-M","2-M","3-L","4-L"
1172,6.8,6.8,"1-M","2-M","3-L","4-M"
1173,6.8,6.8,"1-M","2-M","3-L","4-H"
1174,6.8,6.8,"1-M","2-M","3-M","4-L"
1175,6.8,6.8,"1-M","2-M","3-M","4-M"
1176,6.8,6.8,"1-M","2-M","3-M","4-H"
1177,6.8,6.8,"1-M","2-M","3-H","4-L"
1178,6.8,6.8,"1-M","2-M","3-H","4-M"
1179,6.8,6.8,"1-M","2-M","3-H","4-H"
1180,6.8,6.8,"1-M","2-H","3-L","4-L"
1181,6.8,6.8,"1-M","2-H","3-L","4-M"
1182,6.8,6.8,"1-M","2-H","3-L","4-H"
1183,6.8,6.8,"1-M","2-H","3-M","4-L"
1184,6.8,6.8,"1-M","2-H","3-M","4-M"
1185,6.8,6.8,"1-M","2-H","3-M","4-H"
1186,6.8,6.8,"1-M","2-H","3-H","4-L"
1187,6.8,6.8,"1-M","2-H","3-H","4-M"
1188,6.8,6.8,"1-M","2-H","3-H","4-H"
1189,6.8,6.8,"1-H","2-L","3-L","4-L"
1190,6.8,6.8,"1-H","2-L","3-L","4-M"
1191,6.8,6.8,"1-H","2-L","3-L","4-H"
1192,6.8,6.8,"1-H","2-L","3-M","4-L"
1193,6.8,6.8,"1-H","2-L","3-M","4-M"
1194,6.8,6.8,"1-H","2-L","3-M","4-H"
1195,6.8,6.8,"1-H","2-L","3-H","4-L"
1196,6.8,6.8,"1-H","2-L","3-H","4-M"
1197,6.8,6.8,"1-H","2-L","3-H","4-H"
1198,6.8,6.8,"1-H","2-M","3-L","4-L"
1199,6.8,6.8,"1-H","2-M","3-L","4-M"
1200,6.8,6.8,"1-H","2-M","3-L","4-H"
1201,6.8,6.8,"1-H","2-M","3-M","4-L"
1202,6.8,6.8,"1-H","2-M","3-M","4-M"
1203,6.8,6.8,"1-H","2-M","3-M","4-H"
1204,6.8,6.8,"1-H","2-M","3-H","4-L"
1205,6.8,6.8,"1-H","2-M","3-H","4-M"
1206,6.8,6.8,"1-H","2-M","3-H","4-H"
1207,6.8,6.8,"1-H","2-H","3-L","4-L"
1208,6.8,6.8,"1-H","2-H","3-L","4-M"
1209,6.8,6.8,"1-H","2-H","3-L","4-H"
1210,6.8,6.8,"1-H","2-H","3-M","4-L"
1211,6.8,6.8,"1-H","2-H","3-M","4-M"
1212,6.8,6.8,"1-H","2-H","3-M","4-H"
1213,6.8,6.8,"1-H","2-H","3-H","4-L"
1214,6.8,6.8,"1-H","2-H","3-H","4-M"
1215,6.8,6.8,"1-H","2-H","3-H","4-H"
1216,6.8,7.2,"1-L","2-L","3-L","4-L"
1217,6.8,7.2,"1-L","2-L","3-L","4-M"
1218,6.8,7.2,"1-L","2-L","3-L","4-H"
1219,6.8,7.2,"1-L","2-L","3-M","4-L"
1220,6.8,7.2,"1-L","2-L","3-M","4-M"
1221,6.8,7.2,"1-L","2-L","3-M","4-H"
1222,6.8,7.2,"1-L","2-L","3-H","4-L"
1223,6.8,7.2,"1-L","2-L","3-H","4-M"
1224,6.8,7.2,"1-L","2-L","3-H","4-H"
1225,6.8,7.2,"1-L","2-M","3-L","4-L"
1226,6.8,7.2,"1-L","2-M","3-L","4-M"
1227,6.8,7.2,"1-L","2-M","3-L","4-H"
1228,6.8,7.2,"1-L","2-M","3-M","4-L"
1229,6.8,7.2,"1-L","2-M","3-M","4-M"
1230,6.8,7.2,"1-L","2-M","3-M","4-H"
1231,6.8,7.2,"1-L","2-M","3-H","4-L"
1232,6.8,7.2,"1-L","2-M","3-H","4-M"
1233,6.8,7.2,"1-L","2-M","3-H","4-H"
1234,6.8,7.2,"1-L","2-H","3-L","4-L"
1235,6.8,7.2,"1-L","2-H","3-L","4-M"
1236,6.8,7.2,"1-L","2-H","3-L","4-H"
1237,6.8,7.2,"1-L","2-H","3-M","4-L"
1238,6.8,7.2,"1-L","2-H","3-M","4-M"
1239,6.8,7.2,"1-L","2-H","3-M","4-H"
1240,6.8,7.2,"1-L","2-H","3-H","4-L"
1241,6.8,7.2,"1-L","2-H","3-H","4-M"
1242,6.8,7.2,"1-L","2-H","3-H","4-H"
1243,6.8,7.2,"1-M","2-L","3-L","4-L"
1244,6.8,7.2,"1-M","2-L","3-L","4-M"
1245,6.8,7.2,"1-M","2-L","3-L","4-H"
1246,6.8,7.2,"1-M","2-L","3-M","4-L"
1247,6.8,7.2,"1-M","2-L","3-M","4-M"
1248,6.8,7.2,"1-M","2-L","3-M","4-H"
1249,6.8,7.2,"1-M","2-L","3-H","4-L"
1250,6.8,7.2,"1-M","2-L","3-H","4-M"
1251,6.8,7.2,"1-M","2-L","3-H","4-H"
1252,6.8,7.2,"1-M","2-M","3-L","4-L"
1253,6.8,7.2,"1-M","2-M","3-L","4-M"
1254,6.8,7.2,"1-M","2-M","3-L","4-H"
1255,6.8,7.2,"1-M","2-M","3-M","4-L"
1256,6.8,7.2,"1-M","2-M","3-M","4-M"
1257,6.8,7.2,"1-M","2-M","3-M","4-H"
1258,6.8,7.2,"1-M","2-M","3-H","4-L"
1259,6.8,7.2,"1-M","2-M","3-H","4-M"
1260,6.8,7.2,"1-M","2-M","3-H","4-H"
1261,6.8,7.2,"1-M","2-H","3-L","4-L"
1262,6.8,7.2,"1-M","2-H","3-L","4-M"
1263,6.8,7.2,"1-M","2-H","3-L","4-H"
1264,6.8,7.2,"1-M","2-H","3-M","4-L"
1265,6.8,7.2,"1-M","2-H","3-M","4-M"
1266,6.8,7.2,"1-M","2-H","3-M","4-H"
1267,6.8,7.2,"1-M","2-H","3-H","4-L"
1268,6.8,7.2,"1-M","2-H","3-H","4-M"
1269,6.8,7.2,"1-M","2-H","3-H","4-H"
1270,6.8,7.2,"1-H","2-L","3-L","4-L"
1271,6.8,7.2,"1-H","2-L","3-L","4-M"
1272,6.8,7.2,"1-H","2-L","3-L","4-H"
1273,6.8,7.2,"1-H","2-L","3-M","4-L"
1274,6.8,7.2,"1-H","2-L","3-M","4-M"
1275,6.8,7.2,"1-H","2-L","3-M","4-H"
1276,6.8,7.2,"1-H","2-L","3-H","4-L"
1277,6.8,7.2,"1-H","2-L","3-H","4-M"
1278,6.8,7.2,"1-H","2-L","3-H","4-H"
1279,6.8,7.2,"1-H","2-M","3-L","4-L"
1280,6.8,7.2,"1-H","2-M","3-L","4-M"
1281,6.8,7.2,"1-H","2-M","3-L","4-H"
1282,6.8,7.2,"1-H","2-M","3-M","4-L"
1283,6.8,7.2,"1-H","2-M","3-M","4-M"
1284,6.8,7.2,"1-H","2-M","3-M","4-H"
1285,6.8,7.2,"1-H","2-M","3-H","4-L"
1286,6.8,7.2,"1-H","2-M","3-H","4-M"
1287,6.8,7.2,"1-H","2-M","3-H","4-H"
1288,6.8,7.2,"1-H","2-H","3-L","4-L"
1289,6.8,7.2,"1-H","2-H","3-L","4-M"
1290,6.8,7.2,"1-H","2-H","3-L","4-H"
1291,6.8,7.2,"1-H","2-H","3-M","4-L"
1292,6.8,7.2,"1-H","2-H","3-M","4-M"
1293,6.8,7.2,"1-H","2-H","3-M","4-H"
1294,6.8,7.2,"1-H","2-H","3-H","4-L"
1295,6.8,7.2,"1-H","2-H","3-H","4-M"
1296,6.8,7.2,"1-H","2-H","3-H","4-H"
1297,6.8,7.6,"1-L","2-L","3-L","4-L"
1298,6.8,7.6,"1-L","2-L","3-L","4-M"
1299,6.8,7.6,"1-L","2-L","3-L","4-H"
1300,6.8,7.6,"1-L","2-L","3-M","4-L"
1301,6.8,7.6,"1-L","2-L","3-M","4-M"
1302,6.8,7.6,"1-L","2-L","3-M","4-H"
1303,6.8,7.6,"1-L","2-L","3-H","4-L"
1304,6.8,7.6,"1-L","2-L","3-H","4-M"
1305,6.8,7.6,"1-L","2-L","3-H","4-H"
1306,6.8,7.6,"1-L","2-M","3-L","4-L"
1307,6.8,7.6,"1-L","2-M","3-L","4-M"
1308,6.8,7.6,"1-L","2-M","3-L","4-H"
1309,6.8,7.6,"1-L","2-M","3-M","4-L"
1310,6.8,7.6,"1-L","2-M","3-M","4-M"
1311,6.8,7.6,"1-L","2-M","3-M","4-H"
1312,6.8,7.6,"1-L","2-M","3-H","4-L"
1313,6.8,7.6,"1-L","2-M","3-H","4-M"
1314,6.8,7.6,"1-L","2-M","3-H","4-H"
1315,6.8,7.6,"1-L","2-H","3-L","4-L"
1316,6.8,7.6,"1-L","2-H","3-L","4-M"
1317,6.8,7.6,"1-L","2-H","3-L","4-H"
1318,6.8,7.6,"1-L","2-H","3-M","4-L"
1319,6.8,7.6,"1-L","2-H","3-M","4-M"
1320,6.8,7.6,"1-L","2-H","3-M","4-H"
1321,6.8,7.6,"1-L","2-H","3-H","4-L"
1322,6.8,7.6,"1-L","2-H","3-H","4-M"
1323,6.8,7.6,"1-L","2-H","3-H","4-H"
1324,6.8,7.6,"1-M","2-L","3-L","4-L"
1325,6.8,7.6,"1-M","2-L","3-L","4-M"
1326,6.8,7.6,"1-M","2-L","3-L","4-H"
1327,6.8,7.6,"1-M","2-L","3-M","4-L"
1328,6.8,7.6,"1-M","2-L","3-M","4-M"
1329,6.8,7.6,"1-M","2-L","3-M","4-H"
1330,6.8,7.6,"1-M","2-L","3-H","4-L"
1331,6.8,7.6,"1-M","2-L","3-H","4-M"
1332,6.8,7.6,"1-M","2-L","3-H","4-H"
1333,6.8,7.6,"1-M","2-M","3-L","4-L"
1334,6.8,7.6,"1-M","2-M","3-L","4-M"
1335,6.8,7.6,"1-M","2-M","3-L","4-H"
1336,6.8,7.6,"1-M","2-M","3-M","4-L"
1337,6.8,7.6,"1-M","2-M","3-M","4-M"
1338,6.8,7.6,"1-M","2-M","3-M","4-H"
1339,6.8,7.6,"1-M","2-M","3-H","4-L"
1340,6.8,7.6,"1-M","2-M","3-H","4-M"
1341,6.8,7.6,"1-M","2-M","3-H","4-H"
1342,6.8,7.6,"1-M","2-H","3-L","4-L"
1343,6.8,7.6,"1-M","2-H","3-L","4-M"
1344,6.8,7.6,"1-M","2-H","3-L","4-H"
1345,6.8,7.6,"1-M","2-H","3-M","4-L"
1346,6.8,7.6,"1-M","2-H","3-M","4-M"
1347,6.8,7.6,"1-M","2-H","3-M","4-H"
1348,6.8,7.6,"1-M","2-H","3-H","4-L"
1349,6.8,7.6,"1-M","2-H","3-H","4-M"
1350,6.8,7.6,"1-M","2-H","3-H","4-H"
1351,6.8,7.6,"1-H","2-L","3-L","4-L"
1352,6.8,7.6,"1-H","2-L","3-L","4-M"
1353,6.8,7.6,"1-H","2-L","3-L","4-H"
1354,6.8,7.6,"1-H","2-L","3-M","4-L"
1355,6.8,7.6,"1-H","2-L","3-M","4-M"
1356,6.8,7.6,"1-H","2-L","3-M","4-H"
1357,6.8,7.6,"1-H","2-L","3-H","4-L"
1358,6.8,7.6,"1-H","2-L","3-H","4-M"
1359,6.8,7.6,"1-H","2-L","3-H","4-H"
1360,6.8,7.6,"1-H","2-M","3-L","4-L"
1361,6.8,7.6,"1-H","2-M","3-L","4-M"
1362,6.8,7.6,"1-H","2-M","3-L","4-H"
1363,6.8,7.6,"1-H","2-M","3-M","4-L"
1364,6.8,7.6,"1-H","2-M","3-M","4-M"
1365,6.8,7.6,"1-H","2-M","3-M","4-H"
1366,6.8,7.6,"1-H","2-M","3-H","4-L"
1367,6.8,7.6,"1-H","2-M","3-H","4-M"
1368,6.8,7.6,"1-H","2-M","3-H","4-H"
1369,6.8,7.6,"1-H","2-H","3-L","4-L"
1370,6.8,7.6,"1-H","2-H","3-L","4-M"
1371,6.8,7.6,"1-H","2-H","3-L","4-H"
1372,6.8,7.6,"1-H","2-H","3-M","4-L"
1373,6.8,7.6,"1-H","2-H","3-M","4-M"
1374,6.8,7.6,"1-H","2-H","3-M","4-H"
1375,6.8,7.6,"1-H","2-H","3-H","4-L"
1376,6.8,7.6,"1-H","2-H","3-H","4-M"
1377,6.8,7.6,"1-H","2-H","3-H","4-H"
1378,6.8,8,"1-L","2-L","3-L","4-L"
1379,6.8,8,"1-L","2-L","3-L","4-M"
1380,6.8,8,"1-L","2-L","3-L","4-H"
1381,6.8,8,"1-L","2-L","3-M","4-L"
1382,6.8,8,"1-L","2-L","3-M","4-M"
1383,6.8,8,"1-L","2-L","3-M","4-H"
1384,6.8,8,"1-L","2-L","3-H","4-L"
1385,6.8,8,"1-L","2-L","3-H","4-M"
1386,6.8,8,"1-L","2-L","3-H","4-H"
1387,6.8,8,"1-L","2-M","3-L","4-L"
1388,6.8,8,"1-L","2-M","3-L","4-M"
1389,6.8,8,"1-L","2-M","3-L","4-H"
1390,6.8,8,"1-L","2-M","3-M","4-L"
1391,6.8,8,"1-L","2-M","3-M","4-M"
1392,6.8,8,"1-L","2-M","3-M","4-H"
1393,6.8,8,"1-L","2-M","3-H","4-L"
1394,6.8,8,"1-L","2-M","3-H","4-M"
1395,6.8,8,"1-L","2-M","3-H","4-H"
1396,6.8,8,"1-L","2-H","3-L","4-L"
1397,6.8,8,"1-L","2-H","3-L","4-M"
1398,6.8,8,"1-L","2-H","3-L","4-H"
1399,6.8,8,"1-L","2-H","3-M","4-L"
1400,6.8,8,"1-L","2-H","3-M","4-M"
1401,6.8,8,"1-L","2-H","3-M","4-H"
1402,6.8,8,"1-L","2-H","3-H","4-L"
1403,6.8,8,"1-L","2-H","3-H","4-M"
1404,6.8,8,"1-L","2-H","3-H","4-H"
1405,6.8,8,"1-M","2-L","3-L","4-L"
1406,6.8,8,"1-M","2-L","3-L","4-M"
1407,6.8,8,"1-M","2-L","3-L","4-H"
1408,6.8,8,"1-M","2-L","3-M","4-L"
1409,6.8,8,"1-M","2-L","3-M","4-M"
1410,6.8,8,"1-M","2-L","3-M","4-H"
1411,6.8,8,"1-M","2-L","3-H","4-L"
1412,6.8,8,"1-M","2-L","3-H","4-M"
1413,6.8,8,"1-M","2-L","3-H","4-H"
1414,6.8,8,"1-M","2-M","3-L","4-L"
1415,6.8,8,"1-M","2-M","3-L","4-M"
1416,6.8,8,"1-M","2-M","3-L","4-H"
1417,6.8,8,"1-M","2-M","3-M","4-L"
1418,6.8,8,"1-M","2-M","3-M","4-M"
1419,6.8,8,"1-M","2-M","3-M","4-H"
1420,6.8,8,"1-M","2-M","3-H","4-L"
1421,6.8,8,"1-M","2-M","3-H","4-M"
1422,6.8,8,"1-M","2-M","3-H","4-H"
1423,6.8,8,"1-M","2-H","3-L","4-L"
1424,6.8,8,"1-M","2-H","3-L","4-M"
1425,6.8,8,"1-M","2-H","3-L","4-H"
1426,6.8,8,"1-M","2-H","3-M","4-L"
1427,6.8,8,"1-M","2-H","3-M","4-M"
1428,6.8,8,"1-M","2-H","3-M","4-H"
1429,6.8,8,"1-M","2-H","3-H","4-L"
1430,6.8,8,"1-M","2-H","3-H","4-M"
1431,6.8,8,"1-M","2-H","3-H","4-H"
1432,6.8,8,"1-H","2-L","3-L","4-L"
1433,6.8,8,"1-H","2-L","3-L","4-M"
1434,6.8,8,"1-H","2-L","3-L","4-H"
1435,6.8,8,"1-H","2-L","3-M","4-L"
1436,6.8,8,"1-H","2-L","3-M","4-M"
1437,6.8,8,"1-H","2-L","3-M","4-H"
1438,6.8,8,"1-H","2-L","3-H","4-L"
1439,6.8,8,"1-H","2-L","3-H","4-M"
1440,6.8,8,"1-H","2-L","3-H","4-H"
1441,6.8,8,"1-H","2-M","3-L","4-L"
1442,6.8,8,"1-H","2-M","3-L","4-M"
1443,6.8,8,"1-H","2-M","3-L","4-H"
1444,6.8,8,"1-H","2-M","3-M","4-L"
1445,6.8,8,"1-H","2-M","3-M","4-M"
1446,6.8,8,"1-H","2-M","3-M","4-H"
1447,6.8,8,"1-H","2-M","3-H","4-L"
1448,6.8,8,"1-H","2-M","3-H","4-M"
1449,6.8,8,"1-H","2-M","3-H","4-H"
1450,6.8,8,"1-H","2-H","3-L","4-L"
1451,6.8,8,"1-H","2-H","3-L","4-M"
1452,6.8,8,"1-H","2-H","3-L","4-H"
1453,6.8,8,"1-H","2-H","3-M","4-L"
1454,6.8,8,"1-H","2-H","3-M","4-M"
1455,6.8,8,"1-H","2-H","3-M","4-H"
1456,6.8,8,"1-H","2-H","3-H","4-L"
1457,6.8,8,"1-H","2-H","3-H","4-M"
1458,6.8,8,"1-H","2-H","3-H","4-H"
1459,7.2,6,"1-L","2-L","3-L","4-L"
1460,7.2,6,"1-L","2-L","3-L","4-M"
1461,7.2,6,"1-L","2-L","3-L","4-H"
1462,7.2,6,"1-L","2-L","3-M","4-L"
1463,7.2,6,"1-L","2-L","3-M","4-M"
1464,7.2,6,"1-L","2-L","3-M","4-H"
1465,7.2,6,"1-L","2-L","3-H","4-L"
1466,7.2,6,"1-L","2-L","3-H","4-M"
1467,7.2,6,"1-L","2-L","3-H","4-H"
1468,7.2,6,"1-L","2-M","3-L","4-L"
1469,7.2,6,"1-L","2-M","3-L","4-M"
1470,7.2,6,"1-L","2-M","3-L","4-H"
1471,7.2,6,"1-L","2-M","3-M","4-L"
1472,7.2,6,"1-L","2-M","3-M","4-M"
1473,7.2,6,"1-L","2-M","3-M","4-H"
1474,7.2,6,"1-L","2-M","3-H","4-L"
1475,7.2,6,"1-L","2-M","3-H","4-M"
1476,7.2,6,"1-L","2-M","3-H","4-H"
1477,7.2,6,"1-L","2-H","3-L","4-L"
1478,7.2,6,"1-L","2-H","3-L","4-M"
1479,7.2,6,"1-L","2-H","3-L","4-H"
1480,7.2,6,"1-L","2-H","3-M","4-L"
1481,7.2,6,"1-L","2-H","3-M","4-M"
1482,7.2,6,"1-L","2-H","3-M","4-H"
1483,7.2,6,"1-L","2-H","3-H","4-L"
1484,7.2,6,"1-L","2-H","3-H","4-M"
1485,7.2,6,"1-L","2-H","3-H","4-H"
1486,7.2,6,"1-M","2-L","3-L","4-L"
1487,7.2,6,"1-M","2-L","3-L","4-M"
1488,7.2,6,"1-M","2-L","3-L","4-H"
1489,7.2,6,"1-M","2-L","3-M","4-L"
1490,7.2,6,"1-M","2-L","3-M","4-M"
1491,7.2,6,"1-M","2-L","3-M","4-H"
1492,7.2,6,"1-M","2-L","3-H","4-L"
1493,7.2,6,"1-M","2-L","3-H","4-M"
1494,7.2,6,"1-M","2-L","3-H","4-H"
1495,7.2,6,"1-M","2-M","3-L","4-L"
1496,7.2,6,"1-M","2-M","3-L","4-M"
1497,7.2,6,"1-M","2-M","3-L","4-H"
1498,7.2,6,"1-M","2-M","3-M","4-L"
1499,7.2,6,"1-M","2-M","3-M","4-M"
1500,7.2,6,"1-M","2-M","3-M","4-H"
1501,7.2,6,"1-M","2-M","3-H","4-L"
1502,7.2,6,"1-M","2-M","3-H","4-M"
1503,7.2,6,"1-M","2-M","3-H","4-H"
1504,7.2,6,"1-M","2-H","3-L","4-L"
1505,7.2,6,"1-M","2-H","3-L","4-M"
1506,7.2,6,"1-M","2-H","3-L","4-H"
1507,7.2,6,"1-M","2-H","3-M","4-L"
1508,7.2,6,"1-M","2-H","3-M","4-M"
1509,7.2,6,"1-M","2-H","3-M","4-H"
1510,7.2,6,"1-M","2-H","3-H","4-L"
1511,7.2,6,"1-M","2-H","3-H","4-M"
1512,7.2,6,"1-M","2-H","3-H","4-H"
1513,7.2,6,"1-H","2-L","3-L","4-L"
1514,7.2,6,"1-H","2-L","3-L","4-M"
1515,7.2,6,"1-H","2-L","3-L","4-H"
1516,7.2,6,"1-H","2-L","3-M","4-L"
1517,7.2,6,"1-H","2-L","3-M","4-M"
1518,7.2,6,"1-H","2-L","3-M","4-H"
1519,7.2,6,"1-H","2-L","3-H","4-L"
1520,7.2,6,"1-H","2-L","3-H","4-M"
1521,7.2,6,"1-H","2-L","3-H","4-H"
1522,7.2,6,"1-H","2-M","3-L","4-L"
1523,7.2,6,"1-H","2-M","3-L","4-M"
1524,7.2,6,"1-H","2-M","3-L","4-H"
1525,7.2,6,"1-H","2-M","3-M","4-L"
1526,7.2,6,"1-H","2-M","3-M","4-M"
1527,7.2,6,"1-H","2-M","3-M","4-H"
1528,7.2,6,"1-H","2-M","3-H","4-L"
1529,7.2,6,"1-H","2-M","3-H","4-M"
1530,7.2,6,"1-H","2-M","3-H","4-H"
1531,7.2,6,"1-H","2-H","3-L","4-L"
1532,7.2,6,"1-H","2-H","3-L","4-M"
1533,7.2,6,"1-H","2-H","3-L","4-H"
1534,7.2,6,"1-H","2-H","3-M","4-L"
1535,7.2,6,"1-H","2-H","3-M","4-M"
1536,7.2,6,"1-H","2-H","3-M","4-H"
1537,7.2,6,"1-H","2-H","3-H","4-L"
1538,7.2,6,"1-H","2-H","3-H","4-M"
1539,7.2,6,"1-H","2-H","3-H","4-H"
1540,7.2,6.4,"1-L","2-L","3-L","4-L"
1541,7.2,6.4,"1-L","2-L","3-L","4-M"
1542,7.2,6.4,"1-L","2-L","3-L","4-H"
1543,7.2,6.4,"1-L","2-L","3-M","4-L"
1544,7.2,6.4,"1-L","2-L","3-M","4-M"
1545,7.2,6.4,"1-L","2-L","3-M","4-H"
1546,7.2,6.4,"1-L","2-L","3-H","4-L"
