"sim_id","year","variable","sex","measure","TB_HIV_coinfection","value","in_confidence_interval","upper_rate","lower_rate","run_id"
72389,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",112.362599411365,1,260.5753658,107.1788815,1
72389,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",70.660072770744,1,81.86220408,31.1913715,1
72459,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",121.867596632735,1,260.5753658,107.1788815,1
72459,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",72.5277336711743,1,81.86220408,31.1913715,1
72525,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",108.750940104565,1,260.5753658,107.1788815,1
72525,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",71.3130082775616,1,81.86220408,31.1913715,1
72626,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",115.655534366494,1,260.5753658,107.1788815,1
72626,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",72.5939566655956,1,81.86220408,31.1913715,1
72714,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",116.002038324382,1,260.5753658,107.1788815,1
72714,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",71.9226127121023,1,81.86220408,31.1913715,1
72755,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",114.308344580861,1,260.5753658,107.1788815,1
72755,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",68.6528740822842,1,81.86220408,31.1913715,1
72807,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",114.993923328959,1,260.5753658,107.1788815,1
72807,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",67.2447999066606,1,81.86220408,31.1913715,1
72897,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",110.729598938676,1,260.5753658,107.1788815,1
72897,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",66.1793823963573,1,81.86220408,31.1913715,1
72975,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",107.438046073216,1,260.5753658,107.1788815,1
72975,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",62.8448045121788,1,81.86220408,31.1913715,1
73095,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",117.116939684272,1,260.5753658,107.1788815,1
73095,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",74.2118728582955,1,81.86220408,31.1913715,1
73116,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",114.161093345219,1,260.5753658,107.1788815,1
73116,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",69.2913446017979,1,81.86220408,31.1913715,1
73200,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",128.212147992802,1,260.5753658,107.1788815,1
73200,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",81.8404333581014,1,81.86220408,31.1913715,1
7326,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",118.43978502591,1,260.5753658,107.1788815,1
7326,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",72.2879536894176,1,81.86220408,31.1913715,1
73320,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",123.020471925262,1,260.5753658,107.1788815,1
73320,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",79.3524397193232,1,81.86220408,31.1913715,1
73325,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",109.831228688532,1,260.5753658,107.1788815,1
73325,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",67.0996129887946,1,81.86220408,31.1913715,1
73331,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",121.546387914716,1,260.5753658,107.1788815,1
73331,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",74.2567843656058,1,81.86220408,31.1913715,1
73369,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",124.227890120693,1,260.5753658,107.1788815,1
73369,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",78.8947746600529,1,81.86220408,31.1913715,1
73389,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",108.799952680974,1,260.5753658,107.1788815,1
73389,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",68.523570718753,1,81.86220408,31.1913715,1
73424,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",110.076666039301,1,260.5753658,107.1788815,1
73424,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",72.4125074011631,1,81.86220408,31.1913715,1
73449,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",123.438523165152,1,260.5753658,107.1788815,1
73449,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",81.399138865294,1,81.86220408,31.1913715,1
73472,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",112.059267451137,1,260.5753658,107.1788815,1
73472,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",67.9704438661566,1,81.86220408,31.1913715,1
73483,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",112.665942528992,1,260.5753658,107.1788815,1
73483,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",69.3477322287345,1,81.86220408,31.1913715,1
73508,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",109.039563278361,1,260.5753658,107.1788815,1
73508,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",67.5580000305549,1,81.86220408,31.1913715,1
73584,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",122.168754822693,1,260.5753658,107.1788815,1
73584,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",78.9309741480419,1,81.86220408,31.1913715,1
73690,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",121.837076719028,1,260.5753658,107.1788815,1
73690,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",75.8468417387465,1,81.86220408,31.1913715,1
73715,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",113.273674257341,1,260.5753658,107.1788815,1
73715,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",71.3265543222618,1,81.86220408,31.1913715,1
73730,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",112.085069113927,1,260.5753658,107.1788815,1
73730,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",71.2865551447838,1,81.86220408,31.1913715,1
73765,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",126.562153935274,1,260.5753658,107.1788815,1
73765,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",76.6247558044728,1,81.86220408,31.1913715,1
73804,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",110.318522478696,1,260.5753658,107.1788815,1
73804,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",68.3814349007465,1,81.86220408,31.1913715,1
73849,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",108.988495249748,1,260.5753658,107.1788815,1
73849,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",68.8185301105581,1,81.86220408,31.1913715,1
73943,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",114.715675636665,1,260.5753658,107.1788815,1
73943,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",69.5685631017941,1,81.86220408,31.1913715,1
73964,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",109.184911671837,1,260.5753658,107.1788815,1
73964,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",69.1448961817383,1,81.86220408,31.1913715,1
73969,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",118.737090246435,1,260.5753658,107.1788815,1
73969,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",70.1666915042344,1,81.86220408,31.1913715,1
73976,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",123.429810743532,1,260.5753658,107.1788815,1
73976,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",75.8170036962423,1,81.86220408,31.1913715,1
7413,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",116.673331108708,1,260.5753658,107.1788815,1
7413,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",71.4486412886165,1,81.86220408,31.1913715,1
74041,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",118.538431949757,1,260.5753658,107.1788815,1
74041,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",70.6301610341547,1,81.86220408,31.1913715,1
74140,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",111.839587471972,1,260.5753658,107.1788815,1
74140,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",69.0591513549338,1,81.86220408,31.1913715,1
74186,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",120.391539367247,1,260.5753658,107.1788815,1
74186,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",76.9741348295798,1,81.86220408,31.1913715,1
74321,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",119.644814724873,1,260.5753658,107.1788815,1
74321,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",74.8046264282164,1,81.86220408,31.1913715,1
74342,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",111.637847806416,1,260.5753658,107.1788815,1
74342,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",68.1718584616898,1,81.86220408,31.1913715,1
74358,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",107.918970034363,1,260.5753658,107.1788815,1
74358,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",67.0446519650564,1,81.86220408,31.1913715,1
74360,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",110.271199343651,1,260.5753658,107.1788815,1
74360,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",66.2819941892725,1,81.86220408,31.1913715,1
74390,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",113.88690372775,1,260.5753658,107.1788815,1
74390,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",68.6419017308661,1,81.86220408,31.1913715,1
7472,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",110.211441250977,1,260.5753658,107.1788815,1
7472,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",68.9739002435055,1,81.86220408,31.1913715,1
74665,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",118.054913611284,1,260.5753658,107.1788815,1
74665,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",73.1699687942564,1,81.86220408,31.1913715,1
74819,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",119.644376996688,1,260.5753658,107.1788815,1
74819,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",79.2031689595125,1,81.86220408,31.1913715,1
74906,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",120.566198564025,1,260.5753658,107.1788815,1
74906,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",73.6750670429378,1,81.86220408,31.1913715,1
75047,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",114.482235938443,1,260.5753658,107.1788815,1
75047,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",70.2217722335787,1,81.86220408,31.1913715,1
75360,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",110.977683869177,1,260.5753658,107.1788815,1
75360,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",72.7157205542579,1,81.86220408,31.1913715,1
75388,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",121.726344651723,1,260.5753658,107.1788815,1
75388,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",76.1982132433566,1,81.86220408,31.1913715,1
75404,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",122.512062816344,1,260.5753658,107.1788815,1
75404,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",77.3941825585054,1,81.86220408,31.1913715,1
75411,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",121.220888177123,1,260.5753658,107.1788815,1
75411,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",70.8960199909836,1,81.86220408,31.1913715,1
75439,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",115.13389894615,1,260.5753658,107.1788815,1
75439,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",69.8874527457809,1,81.86220408,31.1913715,1
75904,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",109.915435640867,1,260.5753658,107.1788815,1
75904,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",67.9787403174239,1,81.86220408,31.1913715,1
75907,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",131.693095489527,1,260.5753658,107.1788815,1
75907,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",80.7773463771858,1,81.86220408,31.1913715,1
75924,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",107.485403591422,1,260.5753658,107.1788815,1
75924,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",68.7304722911114,1,81.86220408,31.1913715,1
76016,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",110.775503965868,1,260.5753658,107.1788815,1
76016,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",71.4137008768893,1,81.86220408,31.1913715,1
76027,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",117.605981981899,1,260.5753658,107.1788815,1
76027,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",69.630268798559,1,81.86220408,31.1913715,1
76034,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",119.411055114053,1,260.5753658,107.1788815,1
76034,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",70.7848545856254,1,81.86220408,31.1913715,1
76056,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",110.417908336677,1,260.5753658,107.1788815,1
76056,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",68.4420981587949,1,81.86220408,31.1913715,1
76164,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",122.702113452247,1,260.5753658,107.1788815,1
76164,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",74.7618456406503,1,81.86220408,31.1913715,1
76337,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",118.198307387463,1,260.5753658,107.1788815,1
76337,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",72.5117151229345,1,81.86220408,31.1913715,1
76343,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",113.672368222979,1,260.5753658,107.1788815,1
76343,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",73.4070731456008,1,81.86220408,31.1913715,1
76413,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",111.565938274544,1,260.5753658,107.1788815,1
76413,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",63.594076186047,1,81.86220408,31.1913715,1
76553,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",120.03499257144,1,260.5753658,107.1788815,1
76553,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",75.9987167936473,1,81.86220408,31.1913715,1
76586,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",116.870650090843,1,260.5753658,107.1788815,1
76586,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",76.4062535534013,1,81.86220408,31.1913715,1
76628,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",109.29787365749,1,260.5753658,107.1788815,1
76628,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",66.5480028625534,1,81.86220408,31.1913715,1
76678,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",108.408757024307,1,260.5753658,107.1788815,1
76678,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",65.1550525403789,1,81.86220408,31.1913715,1
76680,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",108.162633831496,1,260.5753658,107.1788815,1
76680,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",68.9612838096905,1,81.86220408,31.1913715,1
76702,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",121.370555240072,1,260.5753658,107.1788815,1
76702,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",75.9477424008144,1,81.86220408,31.1913715,1
76734,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",112.23499332138,1,260.5753658,107.1788815,1
76734,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",75.8724221488523,1,81.86220408,31.1913715,1
76760,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",117.458815410307,1,260.5753658,107.1788815,1
76760,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",81.4132515467255,1,81.86220408,31.1913715,1
76921,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",118.507988618123,1,260.5753658,107.1788815,1
76921,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",76.7813516282637,1,81.86220408,31.1913715,1
76947,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",117.945019522882,1,260.5753658,107.1788815,1
76947,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",71.9276246643099,1,81.86220408,31.1913715,1
76999,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",114.109277914661,1,260.5753658,107.1788815,1
76999,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",66.9615476412153,1,81.86220408,31.1913715,1
77082,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",122.005715776094,1,260.5753658,107.1788815,1
77082,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",75.2922939407332,1,81.86220408,31.1913715,1
77112,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",127.690087187545,1,260.5753658,107.1788815,1
77112,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",77.7501510554096,1,81.86220408,31.1913715,1
77200,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",124.423266042381,1,260.5753658,107.1788815,1
77200,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",80.8472709778771,1,81.86220408,31.1913715,1
77378,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",119.265511066266,1,260.5753658,107.1788815,1
77378,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",76.1123226516803,1,81.86220408,31.1913715,1
77388,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",122.407044171361,1,260.5753658,107.1788815,1
77388,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",73.6025717960967,1,81.86220408,31.1913715,1
77569,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",121.457888494281,1,260.5753658,107.1788815,1
77569,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",81.1308068575938,1,81.86220408,31.1913715,1
77575,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",109.169495634333,1,260.5753658,107.1788815,1
77575,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",64.4683131285322,1,81.86220408,31.1913715,1
77607,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",116.437913887409,1,260.5753658,107.1788815,1
77607,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",73.5884211643867,1,81.86220408,31.1913715,1
77677,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",113.120538618129,1,260.5753658,107.1788815,1
77677,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",69.4774852185265,1,81.86220408,31.1913715,1
77695,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",111.829230677657,1,260.5753658,107.1788815,1
77695,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",72.0989075769921,1,81.86220408,31.1913715,1
77766,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",114.619049962621,1,260.5753658,107.1788815,1
77766,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",71.2354270745653,1,81.86220408,31.1913715,1
77789,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",108.838503369605,1,260.5753658,107.1788815,1
77789,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",70.9584331821654,1,81.86220408,31.1913715,1
77803,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",111.868368706465,1,260.5753658,107.1788815,1
77803,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",69.5759677531238,1,81.86220408,31.1913715,1
7788,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",120.774030652908,1,260.5753658,107.1788815,1
7788,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",75.2687699663144,1,81.86220408,31.1913715,1
77882,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",123.069257910779,1,260.5753658,107.1788815,1
77882,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",74.6824922894587,1,81.86220408,31.1913715,1
77953,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",110.689166655675,1,260.5753658,107.1788815,1
77953,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",70.5581535079806,1,81.86220408,31.1913715,1
77954,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",133.539784295527,1,260.5753658,107.1788815,1
77954,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",80.7217718164611,1,81.86220408,31.1913715,1
78003,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",116.944975907418,1,260.5753658,107.1788815,1
78003,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",76.8509121911576,1,81.86220408,31.1913715,1
78060,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",132.86079970298,1,260.5753658,107.1788815,1
78060,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",78.5502947293059,1,81.86220408,31.1913715,1
78065,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",112.480471316237,1,260.5753658,107.1788815,1
78065,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",70.7241170946222,1,81.86220408,31.1913715,1
790,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",113.324211405689,1,260.5753658,107.1788815,1
790,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",71.5951611444487,1,81.86220408,31.1913715,1
78117,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",119.43622832795,1,260.5753658,107.1788815,1
78117,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",74.0784833712741,1,81.86220408,31.1913715,1
7821,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",118.29876936286,1,260.5753658,107.1788815,1
7821,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",71.299974423836,1,81.86220408,31.1913715,1
78235,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",136.563183309445,1,260.5753658,107.1788815,1
78235,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",81.1793659209828,1,81.86220408,31.1913715,1
78367,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",129.35593666569,1,260.5753658,107.1788815,1
78367,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",80.6869930669044,1,81.86220408,31.1913715,1
7855,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",116.116646270799,1,260.5753658,107.1788815,1
7855,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",71.4040956262506,1,81.86220408,31.1913715,1
78423,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",108.448561175227,1,260.5753658,107.1788815,1
78423,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",68.2138543664152,1,81.86220408,31.1913715,1
78542,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",119.7979092903,1,260.5753658,107.1788815,1
78542,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",74.4877084689499,1,81.86220408,31.1913715,1
78545,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",124.722756018013,1,260.5753658,107.1788815,1
78545,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",78.1378655487066,1,81.86220408,31.1913715,1
7872,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",126.538382449608,1,260.5753658,107.1788815,1
7872,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",76.6738031012823,1,81.86220408,31.1913715,1
78621,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",118.766408241374,1,260.5753658,107.1788815,1
78621,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",80.1312799700655,1,81.86220408,31.1913715,1
78672,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",129.050935475782,1,260.5753658,107.1788815,1
78672,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",80.402736895125,1,81.86220408,31.1913715,1
78698,2005,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",127.846154114398,1,260.5753658,107.1788815,1
78698,2017,"Tb_mort_neg_male_Y_per_100k_male","Male","TB_mortality","no",72.1979009199966,1,81.86220408,31.1913715,1
