"sim_calib_id","b1_calib_id","b2_calib_id","m1_calib_id","m2_calib_id","m3_calib_id","m4_calib_id"
8126,9.6,6.4,"1-L","2-H","3-H","4-M"
8127,9.6,6.4,"1-L","2-H","3-H","4-H"
8128,9.6,6.4,"1-M","2-L","3-L","4-L"
8129,9.6,6.4,"1-M","2-L","3-L","4-M"
8130,9.6,6.4,"1-M","2-L","3-L","4-H"
8131,9.6,6.4,"1-M","2-L","3-M","4-L"
8132,9.6,6.4,"1-M","2-L","3-M","4-M"
8133,9.6,6.4,"1-M","2-L","3-M","4-H"
8134,9.6,6.4,"1-M","2-L","3-H","4-L"
8135,9.6,6.4,"1-M","2-L","3-H","4-M"
8136,9.6,6.4,"1-M","2-L","3-H","4-H"
8137,9.6,6.4,"1-M","2-M","3-L","4-L"
8138,9.6,6.4,"1-M","2-M","3-L","4-M"
8139,9.6,6.4,"1-M","2-M","3-L","4-H"
8140,9.6,6.4,"1-M","2-M","3-M","4-L"
8141,9.6,6.4,"1-M","2-M","3-M","4-M"
8142,9.6,6.4,"1-M","2-M","3-M","4-H"
8143,9.6,6.4,"1-M","2-M","3-H","4-L"
8144,9.6,6.4,"1-M","2-M","3-H","4-M"
8145,9.6,6.4,"1-M","2-M","3-H","4-H"
8146,9.6,6.4,"1-M","2-H","3-L","4-L"
8147,9.6,6.4,"1-M","2-H","3-L","4-M"
8148,9.6,6.4,"1-M","2-H","3-L","4-H"
8149,9.6,6.4,"1-M","2-H","3-M","4-L"
8150,9.6,6.4,"1-M","2-H","3-M","4-M"
8151,9.6,6.4,"1-M","2-H","3-M","4-H"
8152,9.6,6.4,"1-M","2-H","3-H","4-L"
8153,9.6,6.4,"1-M","2-H","3-H","4-M"
8154,9.6,6.4,"1-M","2-H","3-H","4-H"
8155,9.6,6.4,"1-H","2-L","3-L","4-L"
8156,9.6,6.4,"1-H","2-L","3-L","4-M"
8157,9.6,6.4,"1-H","2-L","3-L","4-H"
8158,9.6,6.4,"1-H","2-L","3-M","4-L"
8159,9.6,6.4,"1-H","2-L","3-M","4-M"
8160,9.6,6.4,"1-H","2-L","3-M","4-H"
8161,9.6,6.4,"1-H","2-L","3-H","4-L"
8162,9.6,6.4,"1-H","2-L","3-H","4-M"
8163,9.6,6.4,"1-H","2-L","3-H","4-H"
8164,9.6,6.4,"1-H","2-M","3-L","4-L"
8165,9.6,6.4,"1-H","2-M","3-L","4-M"
8166,9.6,6.4,"1-H","2-M","3-L","4-H"
8167,9.6,6.4,"1-H","2-M","3-M","4-L"
8168,9.6,6.4,"1-H","2-M","3-M","4-M"
8169,9.6,6.4,"1-H","2-M","3-M","4-H"
8170,9.6,6.4,"1-H","2-M","3-H","4-L"
8171,9.6,6.4,"1-H","2-M","3-H","4-M"
8172,9.6,6.4,"1-H","2-M","3-H","4-H"
8173,9.6,6.4,"1-H","2-H","3-L","4-L"
8174,9.6,6.4,"1-H","2-H","3-L","4-M"
8175,9.6,6.4,"1-H","2-H","3-L","4-H"
8176,9.6,6.4,"1-H","2-H","3-M","4-L"
8177,9.6,6.4,"1-H","2-H","3-M","4-M"
8178,9.6,6.4,"1-H","2-H","3-M","4-H"
8179,9.6,6.4,"1-H","2-H","3-H","4-L"
8180,9.6,6.4,"1-H","2-H","3-H","4-M"
8181,9.6,6.4,"1-H","2-H","3-H","4-H"
8182,9.6,6.8,"1-L","2-L","3-L","4-L"
8183,9.6,6.8,"1-L","2-L","3-L","4-M"
8184,9.6,6.8,"1-L","2-L","3-L","4-H"
8185,9.6,6.8,"1-L","2-L","3-M","4-L"
8186,9.6,6.8,"1-L","2-L","3-M","4-M"
8187,9.6,6.8,"1-L","2-L","3-M","4-H"
8188,9.6,6.8,"1-L","2-L","3-H","4-L"
8189,9.6,6.8,"1-L","2-L","3-H","4-M"
8190,9.6,6.8,"1-L","2-L","3-H","4-H"
8191,9.6,6.8,"1-L","2-M","3-L","4-L"
8192,9.6,6.8,"1-L","2-M","3-L","4-M"
8193,9.6,6.8,"1-L","2-M","3-L","4-H"
8194,9.6,6.8,"1-L","2-M","3-M","4-L"
8195,9.6,6.8,"1-L","2-M","3-M","4-M"
8196,9.6,6.8,"1-L","2-M","3-M","4-H"
8197,9.6,6.8,"1-L","2-M","3-H","4-L"
8198,9.6,6.8,"1-L","2-M","3-H","4-M"
8199,9.6,6.8,"1-L","2-M","3-H","4-H"
8200,9.6,6.8,"1-L","2-H","3-L","4-L"
8201,9.6,6.8,"1-L","2-H","3-L","4-M"
8202,9.6,6.8,"1-L","2-H","3-L","4-H"
8203,9.6,6.8,"1-L","2-H","3-M","4-L"
8204,9.6,6.8,"1-L","2-H","3-M","4-M"
8205,9.6,6.8,"1-L","2-H","3-M","4-H"
8206,9.6,6.8,"1-L","2-H","3-H","4-L"
8207,9.6,6.8,"1-L","2-H","3-H","4-M"
8208,9.6,6.8,"1-L","2-H","3-H","4-H"
8209,9.6,6.8,"1-M","2-L","3-L","4-L"
8210,9.6,6.8,"1-M","2-L","3-L","4-M"
8211,9.6,6.8,"1-M","2-L","3-L","4-H"
8212,9.6,6.8,"1-M","2-L","3-M","4-L"
8213,9.6,6.8,"1-M","2-L","3-M","4-M"
8214,9.6,6.8,"1-M","2-L","3-M","4-H"
8215,9.6,6.8,"1-M","2-L","3-H","4-L"
8216,9.6,6.8,"1-M","2-L","3-H","4-M"
8217,9.6,6.8,"1-M","2-L","3-H","4-H"
8218,9.6,6.8,"1-M","2-M","3-L","4-L"
8219,9.6,6.8,"1-M","2-M","3-L","4-M"
8220,9.6,6.8,"1-M","2-M","3-L","4-H"
8221,9.6,6.8,"1-M","2-M","3-M","4-L"
8222,9.6,6.8,"1-M","2-M","3-M","4-M"
8223,9.6,6.8,"1-M","2-M","3-M","4-H"
8224,9.6,6.8,"1-M","2-M","3-H","4-L"
8225,9.6,6.8,"1-M","2-M","3-H","4-M"
8226,9.6,6.8,"1-M","2-M","3-H","4-H"
8227,9.6,6.8,"1-M","2-H","3-L","4-L"
8228,9.6,6.8,"1-M","2-H","3-L","4-M"
8229,9.6,6.8,"1-M","2-H","3-L","4-H"
8230,9.6,6.8,"1-M","2-H","3-M","4-L"
8231,9.6,6.8,"1-M","2-H","3-M","4-M"
8232,9.6,6.8,"1-M","2-H","3-M","4-H"
8233,9.6,6.8,"1-M","2-H","3-H","4-L"
8234,9.6,6.8,"1-M","2-H","3-H","4-M"
8235,9.6,6.8,"1-M","2-H","3-H","4-H"
8236,9.6,6.8,"1-H","2-L","3-L","4-L"
8237,9.6,6.8,"1-H","2-L","3-L","4-M"
8238,9.6,6.8,"1-H","2-L","3-L","4-H"
8239,9.6,6.8,"1-H","2-L","3-M","4-L"
8240,9.6,6.8,"1-H","2-L","3-M","4-M"
8241,9.6,6.8,"1-H","2-L","3-M","4-H"
8242,9.6,6.8,"1-H","2-L","3-H","4-L"
8243,9.6,6.8,"1-H","2-L","3-H","4-M"
8244,9.6,6.8,"1-H","2-L","3-H","4-H"
8245,9.6,6.8,"1-H","2-M","3-L","4-L"
8246,9.6,6.8,"1-H","2-M","3-L","4-M"
8247,9.6,6.8,"1-H","2-M","3-L","4-H"
8248,9.6,6.8,"1-H","2-M","3-M","4-L"
8249,9.6,6.8,"1-H","2-M","3-M","4-M"
8250,9.6,6.8,"1-H","2-M","3-M","4-H"
8251,9.6,6.8,"1-H","2-M","3-H","4-L"
8252,9.6,6.8,"1-H","2-M","3-H","4-M"
8253,9.6,6.8,"1-H","2-M","3-H","4-H"
8254,9.6,6.8,"1-H","2-H","3-L","4-L"
8255,9.6,6.8,"1-H","2-H","3-L","4-M"
8256,9.6,6.8,"1-H","2-H","3-L","4-H"
8257,9.6,6.8,"1-H","2-H","3-M","4-L"
8258,9.6,6.8,"1-H","2-H","3-M","4-M"
8259,9.6,6.8,"1-H","2-H","3-M","4-H"
8260,9.6,6.8,"1-H","2-H","3-H","4-L"
8261,9.6,6.8,"1-H","2-H","3-H","4-M"
8262,9.6,6.8,"1-H","2-H","3-H","4-H"
8263,9.6,7.2,"1-L","2-L","3-L","4-L"
8264,9.6,7.2,"1-L","2-L","3-L","4-M"
8265,9.6,7.2,"1-L","2-L","3-L","4-H"
8266,9.6,7.2,"1-L","2-L","3-M","4-L"
8267,9.6,7.2,"1-L","2-L","3-M","4-M"
8268,9.6,7.2,"1-L","2-L","3-M","4-H"
8269,9.6,7.2,"1-L","2-L","3-H","4-L"
8270,9.6,7.2,"1-L","2-L","3-H","4-M"
8271,9.6,7.2,"1-L","2-L","3-H","4-H"
8272,9.6,7.2,"1-L","2-M","3-L","4-L"
8273,9.6,7.2,"1-L","2-M","3-L","4-M"
8274,9.6,7.2,"1-L","2-M","3-L","4-H"
8275,9.6,7.2,"1-L","2-M","3-M","4-L"
8276,9.6,7.2,"1-L","2-M","3-M","4-M"
8277,9.6,7.2,"1-L","2-M","3-M","4-H"
8278,9.6,7.2,"1-L","2-M","3-H","4-L"
8279,9.6,7.2,"1-L","2-M","3-H","4-M"
8280,9.6,7.2,"1-L","2-M","3-H","4-H"
8281,9.6,7.2,"1-L","2-H","3-L","4-L"
8282,9.6,7.2,"1-L","2-H","3-L","4-M"
8283,9.6,7.2,"1-L","2-H","3-L","4-H"
8284,9.6,7.2,"1-L","2-H","3-M","4-L"
8285,9.6,7.2,"1-L","2-H","3-M","4-M"
8286,9.6,7.2,"1-L","2-H","3-M","4-H"
8287,9.6,7.2,"1-L","2-H","3-H","4-L"
8288,9.6,7.2,"1-L","2-H","3-H","4-M"
8289,9.6,7.2,"1-L","2-H","3-H","4-H"
8290,9.6,7.2,"1-M","2-L","3-L","4-L"
8291,9.6,7.2,"1-M","2-L","3-L","4-M"
8292,9.6,7.2,"1-M","2-L","3-L","4-H"
8293,9.6,7.2,"1-M","2-L","3-M","4-L"
8294,9.6,7.2,"1-M","2-L","3-M","4-M"
8295,9.6,7.2,"1-M","2-L","3-M","4-H"
8296,9.6,7.2,"1-M","2-L","3-H","4-L"
8297,9.6,7.2,"1-M","2-L","3-H","4-M"
8298,9.6,7.2,"1-M","2-L","3-H","4-H"
8299,9.6,7.2,"1-M","2-M","3-L","4-L"
8300,9.6,7.2,"1-M","2-M","3-L","4-M"
8301,9.6,7.2,"1-M","2-M","3-L","4-H"
8302,9.6,7.2,"1-M","2-M","3-M","4-L"
8303,9.6,7.2,"1-M","2-M","3-M","4-M"
8304,9.6,7.2,"1-M","2-M","3-M","4-H"
8305,9.6,7.2,"1-M","2-M","3-H","4-L"
8306,9.6,7.2,"1-M","2-M","3-H","4-M"
8307,9.6,7.2,"1-M","2-M","3-H","4-H"
8308,9.6,7.2,"1-M","2-H","3-L","4-L"
8309,9.6,7.2,"1-M","2-H","3-L","4-M"
8310,9.6,7.2,"1-M","2-H","3-L","4-H"
8311,9.6,7.2,"1-M","2-H","3-M","4-L"
8312,9.6,7.2,"1-M","2-H","3-M","4-M"
8313,9.6,7.2,"1-M","2-H","3-M","4-H"
8314,9.6,7.2,"1-M","2-H","3-H","4-L"
8315,9.6,7.2,"1-M","2-H","3-H","4-M"
8316,9.6,7.2,"1-M","2-H","3-H","4-H"
8317,9.6,7.2,"1-H","2-L","3-L","4-L"
8318,9.6,7.2,"1-H","2-L","3-L","4-M"
8319,9.6,7.2,"1-H","2-L","3-L","4-H"
8320,9.6,7.2,"1-H","2-L","3-M","4-L"
8321,9.6,7.2,"1-H","2-L","3-M","4-M"
8322,9.6,7.2,"1-H","2-L","3-M","4-H"
8323,9.6,7.2,"1-H","2-L","3-H","4-L"
8324,9.6,7.2,"1-H","2-L","3-H","4-M"
8325,9.6,7.2,"1-H","2-L","3-H","4-H"
8326,9.6,7.2,"1-H","2-M","3-L","4-L"
8327,9.6,7.2,"1-H","2-M","3-L","4-M"
8328,9.6,7.2,"1-H","2-M","3-L","4-H"
8329,9.6,7.2,"1-H","2-M","3-M","4-L"
8330,9.6,7.2,"1-H","2-M","3-M","4-M"
8331,9.6,7.2,"1-H","2-M","3-M","4-H"
8332,9.6,7.2,"1-H","2-M","3-H","4-L"
8333,9.6,7.2,"1-H","2-M","3-H","4-M"
8334,9.6,7.2,"1-H","2-M","3-H","4-H"
8335,9.6,7.2,"1-H","2-H","3-L","4-L"
8336,9.6,7.2,"1-H","2-H","3-L","4-M"
8337,9.6,7.2,"1-H","2-H","3-L","4-H"
8338,9.6,7.2,"1-H","2-H","3-M","4-L"
8339,9.6,7.2,"1-H","2-H","3-M","4-M"
8340,9.6,7.2,"1-H","2-H","3-M","4-H"
8341,9.6,7.2,"1-H","2-H","3-H","4-L"
8342,9.6,7.2,"1-H","2-H","3-H","4-M"
8343,9.6,7.2,"1-H","2-H","3-H","4-H"
8344,9.6,7.6,"1-L","2-L","3-L","4-L"
8345,9.6,7.6,"1-L","2-L","3-L","4-M"
8346,9.6,7.6,"1-L","2-L","3-L","4-H"
8347,9.6,7.6,"1-L","2-L","3-M","4-L"
8348,9.6,7.6,"1-L","2-L","3-M","4-M"
8349,9.6,7.6,"1-L","2-L","3-M","4-H"
8350,9.6,7.6,"1-L","2-L","3-H","4-L"
8351,9.6,7.6,"1-L","2-L","3-H","4-M"
8352,9.6,7.6,"1-L","2-L","3-H","4-H"
8353,9.6,7.6,"1-L","2-M","3-L","4-L"
8354,9.6,7.6,"1-L","2-M","3-L","4-M"
8355,9.6,7.6,"1-L","2-M","3-L","4-H"
8356,9.6,7.6,"1-L","2-M","3-M","4-L"
8357,9.6,7.6,"1-L","2-M","3-M","4-M"
8358,9.6,7.6,"1-L","2-M","3-M","4-H"
8359,9.6,7.6,"1-L","2-M","3-H","4-L"
8360,9.6,7.6,"1-L","2-M","3-H","4-M"
8361,9.6,7.6,"1-L","2-M","3-H","4-H"
8362,9.6,7.6,"1-L","2-H","3-L","4-L"
8363,9.6,7.6,"1-L","2-H","3-L","4-M"
8364,9.6,7.6,"1-L","2-H","3-L","4-H"
8365,9.6,7.6,"1-L","2-H","3-M","4-L"
8366,9.6,7.6,"1-L","2-H","3-M","4-M"
8367,9.6,7.6,"1-L","2-H","3-M","4-H"
8368,9.6,7.6,"1-L","2-H","3-H","4-L"
8369,9.6,7.6,"1-L","2-H","3-H","4-M"
8370,9.6,7.6,"1-L","2-H","3-H","4-H"
8371,9.6,7.6,"1-M","2-L","3-L","4-L"
8372,9.6,7.6,"1-M","2-L","3-L","4-M"
8373,9.6,7.6,"1-M","2-L","3-L","4-H"
8374,9.6,7.6,"1-M","2-L","3-M","4-L"
8375,9.6,7.6,"1-M","2-L","3-M","4-M"
8376,9.6,7.6,"1-M","2-L","3-M","4-H"
8377,9.6,7.6,"1-M","2-L","3-H","4-L"
8378,9.6,7.6,"1-M","2-L","3-H","4-M"
8379,9.6,7.6,"1-M","2-L","3-H","4-H"
8380,9.6,7.6,"1-M","2-M","3-L","4-L"
8381,9.6,7.6,"1-M","2-M","3-L","4-M"
8382,9.6,7.6,"1-M","2-M","3-L","4-H"
8383,9.6,7.6,"1-M","2-M","3-M","4-L"
8384,9.6,7.6,"1-M","2-M","3-M","4-M"
8385,9.6,7.6,"1-M","2-M","3-M","4-H"
8386,9.6,7.6,"1-M","2-M","3-H","4-L"
8387,9.6,7.6,"1-M","2-M","3-H","4-M"
8388,9.6,7.6,"1-M","2-M","3-H","4-H"
8389,9.6,7.6,"1-M","2-H","3-L","4-L"
8390,9.6,7.6,"1-M","2-H","3-L","4-M"
8391,9.6,7.6,"1-M","2-H","3-L","4-H"
8392,9.6,7.6,"1-M","2-H","3-M","4-L"
8393,9.6,7.6,"1-M","2-H","3-M","4-M"
8394,9.6,7.6,"1-M","2-H","3-M","4-H"
8395,9.6,7.6,"1-M","2-H","3-H","4-L"
8396,9.6,7.6,"1-M","2-H","3-H","4-M"
8397,9.6,7.6,"1-M","2-H","3-H","4-H"
8398,9.6,7.6,"1-H","2-L","3-L","4-L"
8399,9.6,7.6,"1-H","2-L","3-L","4-M"
8400,9.6,7.6,"1-H","2-L","3-L","4-H"
8401,9.6,7.6,"1-H","2-L","3-M","4-L"
8402,9.6,7.6,"1-H","2-L","3-M","4-M"
8403,9.6,7.6,"1-H","2-L","3-M","4-H"
8404,9.6,7.6,"1-H","2-L","3-H","4-L"
8405,9.6,7.6,"1-H","2-L","3-H","4-M"
8406,9.6,7.6,"1-H","2-L","3-H","4-H"
8407,9.6,7.6,"1-H","2-M","3-L","4-L"
8408,9.6,7.6,"1-H","2-M","3-L","4-M"
8409,9.6,7.6,"1-H","2-M","3-L","4-H"
8410,9.6,7.6,"1-H","2-M","3-M","4-L"
8411,9.6,7.6,"1-H","2-M","3-M","4-M"
8412,9.6,7.6,"1-H","2-M","3-M","4-H"
8413,9.6,7.6,"1-H","2-M","3-H","4-L"
8414,9.6,7.6,"1-H","2-M","3-H","4-M"
8415,9.6,7.6,"1-H","2-M","3-H","4-H"
8416,9.6,7.6,"1-H","2-H","3-L","4-L"
8417,9.6,7.6,"1-H","2-H","3-L","4-M"
8418,9.6,7.6,"1-H","2-H","3-L","4-H"
8419,9.6,7.6,"1-H","2-H","3-M","4-L"
8420,9.6,7.6,"1-H","2-H","3-M","4-M"
8421,9.6,7.6,"1-H","2-H","3-M","4-H"
8422,9.6,7.6,"1-H","2-H","3-H","4-L"
8423,9.6,7.6,"1-H","2-H","3-H","4-M"
8424,9.6,7.6,"1-H","2-H","3-H","4-H"
8425,9.6,8,"1-L","2-L","3-L","4-L"
8426,9.6,8,"1-L","2-L","3-L","4-M"
8427,9.6,8,"1-L","2-L","3-L","4-H"
8428,9.6,8,"1-L","2-L","3-M","4-L"
8429,9.6,8,"1-L","2-L","3-M","4-M"
8430,9.6,8,"1-L","2-L","3-M","4-H"
8431,9.6,8,"1-L","2-L","3-H","4-L"
8432,9.6,8,"1-L","2-L","3-H","4-M"
8433,9.6,8,"1-L","2-L","3-H","4-H"
8434,9.6,8,"1-L","2-M","3-L","4-L"
8435,9.6,8,"1-L","2-M","3-L","4-M"
8436,9.6,8,"1-L","2-M","3-L","4-H"
8437,9.6,8,"1-L","2-M","3-M","4-L"
8438,9.6,8,"1-L","2-M","3-M","4-M"
8439,9.6,8,"1-L","2-M","3-M","4-H"
8440,9.6,8,"1-L","2-M","3-H","4-L"
8441,9.6,8,"1-L","2-M","3-H","4-M"
8442,9.6,8,"1-L","2-M","3-H","4-H"
8443,9.6,8,"1-L","2-H","3-L","4-L"
8444,9.6,8,"1-L","2-H","3-L","4-M"
8445,9.6,8,"1-L","2-H","3-L","4-H"
8446,9.6,8,"1-L","2-H","3-M","4-L"
8447,9.6,8,"1-L","2-H","3-M","4-M"
8448,9.6,8,"1-L","2-H","3-M","4-H"
8449,9.6,8,"1-L","2-H","3-H","4-L"
8450,9.6,8,"1-L","2-H","3-H","4-M"
8451,9.6,8,"1-L","2-H","3-H","4-H"
8452,9.6,8,"1-M","2-L","3-L","4-L"
8453,9.6,8,"1-M","2-L","3-L","4-M"
8454,9.6,8,"1-M","2-L","3-L","4-H"
8455,9.6,8,"1-M","2-L","3-M","4-L"
8456,9.6,8,"1-M","2-L","3-M","4-M"
8457,9.6,8,"1-M","2-L","3-M","4-H"
8458,9.6,8,"1-M","2-L","3-H","4-L"
8459,9.6,8,"1-M","2-L","3-H","4-M"
8460,9.6,8,"1-M","2-L","3-H","4-H"
8461,9.6,8,"1-M","2-M","3-L","4-L"
8462,9.6,8,"1-M","2-M","3-L","4-M"
8463,9.6,8,"1-M","2-M","3-L","4-H"
8464,9.6,8,"1-M","2-M","3-M","4-L"
8465,9.6,8,"1-M","2-M","3-M","4-M"
8466,9.6,8,"1-M","2-M","3-M","4-H"
8467,9.6,8,"1-M","2-M","3-H","4-L"
8468,9.6,8,"1-M","2-M","3-H","4-M"
8469,9.6,8,"1-M","2-M","3-H","4-H"
8470,9.6,8,"1-M","2-H","3-L","4-L"
8471,9.6,8,"1-M","2-H","3-L","4-M"
8472,9.6,8,"1-M","2-H","3-L","4-H"
8473,9.6,8,"1-M","2-H","3-M","4-L"
8474,9.6,8,"1-M","2-H","3-M","4-M"
8475,9.6,8,"1-M","2-H","3-M","4-H"
8476,9.6,8,"1-M","2-H","3-H","4-L"
8477,9.6,8,"1-M","2-H","3-H","4-M"
8478,9.6,8,"1-M","2-H","3-H","4-H"
8479,9.6,8,"1-H","2-L","3-L","4-L"
8480,9.6,8,"1-H","2-L","3-L","4-M"
8481,9.6,8,"1-H","2-L","3-L","4-H"
8482,9.6,8,"1-H","2-L","3-M","4-L"
8483,9.6,8,"1-H","2-L","3-M","4-M"
8484,9.6,8,"1-H","2-L","3-M","4-H"
8485,9.6,8,"1-H","2-L","3-H","4-L"
8486,9.6,8,"1-H","2-L","3-H","4-M"
8487,9.6,8,"1-H","2-L","3-H","4-H"
8488,9.6,8,"1-H","2-M","3-L","4-L"
8489,9.6,8,"1-H","2-M","3-L","4-M"
8490,9.6,8,"1-H","2-M","3-L","4-H"
8491,9.6,8,"1-H","2-M","3-M","4-L"
8492,9.6,8,"1-H","2-M","3-M","4-M"
8493,9.6,8,"1-H","2-M","3-M","4-H"
8494,9.6,8,"1-H","2-M","3-H","4-L"
8495,9.6,8,"1-H","2-M","3-H","4-M"
8496,9.6,8,"1-H","2-M","3-H","4-H"
8497,9.6,8,"1-H","2-H","3-L","4-L"
8498,9.6,8,"1-H","2-H","3-L","4-M"
8499,9.6,8,"1-H","2-H","3-L","4-H"
8500,9.6,8,"1-H","2-H","3-M","4-L"
8501,9.6,8,"1-H","2-H","3-M","4-M"
8502,9.6,8,"1-H","2-H","3-M","4-H"
8503,9.6,8,"1-H","2-H","3-H","4-L"
8504,9.6,8,"1-H","2-H","3-H","4-M"
8505,9.6,8,"1-H","2-H","3-H","4-H"
8506,9.6,8.4,"1-L","2-L","3-L","4-L"
8507,9.6,8.4,"1-L","2-L","3-L","4-M"
8508,9.6,8.4,"1-L","2-L","3-L","4-H"
8509,9.6,8.4,"1-L","2-L","3-M","4-L"
8510,9.6,8.4,"1-L","2-L","3-M","4-M"
8511,9.6,8.4,"1-L","2-L","3-M","4-H"
8512,9.6,8.4,"1-L","2-L","3-H","4-L"
8513,9.6,8.4,"1-L","2-L","3-H","4-M"
8514,9.6,8.4,"1-L","2-L","3-H","4-H"
8515,9.6,8.4,"1-L","2-M","3-L","4-L"
8516,9.6,8.4,"1-L","2-M","3-L","4-M"
8517,9.6,8.4,"1-L","2-M","3-L","4-H"
8518,9.6,8.4,"1-L","2-M","3-M","4-L"
8519,9.6,8.4,"1-L","2-M","3-M","4-M"
8520,9.6,8.4,"1-L","2-M","3-M","4-H"
8521,9.6,8.4,"1-L","2-M","3-H","4-L"
8522,9.6,8.4,"1-L","2-M","3-H","4-M"
8523,9.6,8.4,"1-L","2-M","3-H","4-H"
8524,9.6,8.4,"1-L","2-H","3-L","4-L"
8525,9.6,8.4,"1-L","2-H","3-L","4-M"
8526,9.6,8.4,"1-L","2-H","3-L","4-H"
8527,9.6,8.4,"1-L","2-H","3-M","4-L"
8528,9.6,8.4,"1-L","2-H","3-M","4-M"
8529,9.6,8.4,"1-L","2-H","3-M","4-H"
8530,9.6,8.4,"1-L","2-H","3-H","4-L"
8531,9.6,8.4,"1-L","2-H","3-H","4-M"
8532,9.6,8.4,"1-L","2-H","3-H","4-H"
8533,9.6,8.4,"1-M","2-L","3-L","4-L"
8534,9.6,8.4,"1-M","2-L","3-L","4-M"
8535,9.6,8.4,"1-M","2-L","3-L","4-H"
8536,9.6,8.4,"1-M","2-L","3-M","4-L"
8537,9.6,8.4,"1-M","2-L","3-M","4-M"
8538,9.6,8.4,"1-M","2-L","3-M","4-H"
8539,9.6,8.4,"1-M","2-L","3-H","4-L"
8540,9.6,8.4,"1-M","2-L","3-H","4-M"
8541,9.6,8.4,"1-M","2-L","3-H","4-H"
8542,9.6,8.4,"1-M","2-M","3-L","4-L"
8543,9.6,8.4,"1-M","2-M","3-L","4-M"
8544,9.6,8.4,"1-M","2-M","3-L","4-H"
8545,9.6,8.4,"1-M","2-M","3-M","4-L"
8546,9.6,8.4,"1-M","2-M","3-M","4-M"
8547,9.6,8.4,"1-M","2-M","3-M","4-H"
8548,9.6,8.4,"1-M","2-M","3-H","4-L"
8549,9.6,8.4,"1-M","2-M","3-H","4-M"
8550,9.6,8.4,"1-M","2-M","3-H","4-H"
8551,9.6,8.4,"1-M","2-H","3-L","4-L"
8552,9.6,8.4,"1-M","2-H","3-L","4-M"
8553,9.6,8.4,"1-M","2-H","3-L","4-H"
8554,9.6,8.4,"1-M","2-H","3-M","4-L"
8555,9.6,8.4,"1-M","2-H","3-M","4-M"
8556,9.6,8.4,"1-M","2-H","3-M","4-H"
8557,9.6,8.4,"1-M","2-H","3-H","4-L"
8558,9.6,8.4,"1-M","2-H","3-H","4-M"
8559,9.6,8.4,"1-M","2-H","3-H","4-H"
8560,9.6,8.4,"1-H","2-L","3-L","4-L"
8561,9.6,8.4,"1-H","2-L","3-L","4-M"
8562,9.6,8.4,"1-H","2-L","3-L","4-H"
8563,9.6,8.4,"1-H","2-L","3-M","4-L"
8564,9.6,8.4,"1-H","2-L","3-M","4-M"
8565,9.6,8.4,"1-H","2-L","3-M","4-H"
8566,9.6,8.4,"1-H","2-L","3-H","4-L"
8567,9.6,8.4,"1-H","2-L","3-H","4-M"
8568,9.6,8.4,"1-H","2-L","3-H","4-H"
8569,9.6,8.4,"1-H","2-M","3-L","4-L"
8570,9.6,8.4,"1-H","2-M","3-L","4-M"
8571,9.6,8.4,"1-H","2-M","3-L","4-H"
8572,9.6,8.4,"1-H","2-M","3-M","4-L"
8573,9.6,8.4,"1-H","2-M","3-M","4-M"
8574,9.6,8.4,"1-H","2-M","3-M","4-H"
8575,9.6,8.4,"1-H","2-M","3-H","4-L"
8576,9.6,8.4,"1-H","2-M","3-H","4-M"
8577,9.6,8.4,"1-H","2-M","3-H","4-H"
8578,9.6,8.4,"1-H","2-H","3-L","4-L"
8579,9.6,8.4,"1-H","2-H","3-L","4-M"
8580,9.6,8.4,"1-H","2-H","3-L","4-H"
8581,9.6,8.4,"1-H","2-H","3-M","4-L"
8582,9.6,8.4,"1-H","2-H","3-M","4-M"
8583,9.6,8.4,"1-H","2-H","3-M","4-H"
8584,9.6,8.4,"1-H","2-H","3-H","4-L"
8585,9.6,8.4,"1-H","2-H","3-H","4-M"
8586,9.6,8.4,"1-H","2-H","3-H","4-H"
8587,9.6,8.8,"1-L","2-L","3-L","4-L"
8588,9.6,8.8,"1-L","2-L","3-L","4-M"
8589,9.6,8.8,"1-L","2-L","3-L","4-H"
8590,9.6,8.8,"1-L","2-L","3-M","4-L"
8591,9.6,8.8,"1-L","2-L","3-M","4-M"
8592,9.6,8.8,"1-L","2-L","3-M","4-H"
8593,9.6,8.8,"1-L","2-L","3-H","4-L"
8594,9.6,8.8,"1-L","2-L","3-H","4-M"
8595,9.6,8.8,"1-L","2-L","3-H","4-H"
8596,9.6,8.8,"1-L","2-M","3-L","4-L"
8597,9.6,8.8,"1-L","2-M","3-L","4-M"
8598,9.6,8.8,"1-L","2-M","3-L","4-H"
8599,9.6,8.8,"1-L","2-M","3-M","4-L"
8600,9.6,8.8,"1-L","2-M","3-M","4-M"
8601,9.6,8.8,"1-L","2-M","3-M","4-H"
8602,9.6,8.8,"1-L","2-M","3-H","4-L"
8603,9.6,8.8,"1-L","2-M","3-H","4-M"
8604,9.6,8.8,"1-L","2-M","3-H","4-H"
8605,9.6,8.8,"1-L","2-H","3-L","4-L"
8606,9.6,8.8,"1-L","2-H","3-L","4-M"
8607,9.6,8.8,"1-L","2-H","3-L","4-H"
8608,9.6,8.8,"1-L","2-H","3-M","4-L"
8609,9.6,8.8,"1-L","2-H","3-M","4-M"
8610,9.6,8.8,"1-L","2-H","3-M","4-H"
8611,9.6,8.8,"1-L","2-H","3-H","4-L"
